category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Video Games,"In The Legend of Zelda: Ocarina of Time, how many items do you get that are improved later in the game?",one,six,three,four,D,medium,false,
Video Games,"In The Legend of Zelda: Ocarina of Time, how many items do you trade to get the Biggorons sword?",11,7,10,9,D,medium,false,
Video Games,"In the video game The Legend of Zelda: Ocarina of Time, Link wore tunics in three colors. They were green, red and yellow.",False,True,,,A,medium,false,
Video Games,"How many hidden fairy fountains are there in the game The Legend of Zelda: Ocarina of Time, not counting the great fairies?",3,5,6,2,C,medium,false,
Video Games,Which of the following is NOT a character class in World of Warcraft?,Warlock,Paladin,Blood-Elf,Druid,C,medium,false,
Video Games,Which of the following races cannot play a Hunter in World of Warcraft?,Draenei,Gnome,Dwarf,Tauren,B,medium,false,
Video Games,The Horde and the Alliance are the two playable factions in World of Warcraft.,True,False,,,A,medium,false,
Video Games,"In World of Warcraft, it is possible to fly from Theramore to Stormwind.",True,False,,,B,medium,false,
Video Games,"In World of Warcraft, it is sometimes necessary to fight other groups of players inside an instance.",False,True,,,A,medium,false,
Video Games,Which of the following is not a realm type in World of Warcraft?,PvP,RP,RP-PvP,Normal,B,medium,false,
Video Games,What is the Iron Maiden song performed in Guitar Hero 3?,The Metal,Enter Sandman,One,The Number of the Beast,D,medium,false,
Video Games,"Who sings Slow Ride, one of the songs included in Guitar Hero 3?",Foghat,Metallica,ZZ Top,Sonic Youth,A,medium,false,
Video Games,What song by Tenacious D appeared in the video game Guitar Hero 3?,Lou,Bulls On Parade,Anarchy in the U.K.,The Metal,D,medium,false,
Video Games,Tom Morello is a member of the band Sonic Youth.,True,False,,,B,medium,false,
Video Games,What is the first place you get a gig at on Guitar Hero 3?,Fenway Park,Backyard Bash,Yankee Stadium,Mitchs Moose Lounge,B,medium,false,
Video Games,What is the way to evolve the pokemon Tangela to tangrowth in the Diamond and Pearl Pokemon series?,Level it up after learning ancient power.,Trade it while holding a growth incense.,Use a leaf stone on it.,Level it up.,A,medium,false,
Video Games,How do you evolve Rhydon into Rhyperior in the Diamond and Pearl Pokemon series?,Level Rhydon up.,Trade Rhydon up while holding a hard stone.,Trade Rhydon up while holding a protector.,Trade Rhydon.,C,medium,false,
Video Games,In what way can you evolve the pokemon Gilgar into Gliscor in the Diamond and Pearl Pokemon series for Nintendo DS?,Trade it.,Trade it holding a razor fang.,None of these,Level up.,C,medium,false,
Video Games,How do you evolve an Electabuzz into an Electrivire in the Diamond and Pearl Pokemon series?,None of these,Trade it while holding a electrizer.,Give it a electrizer.,Train it while holding a electrizer.,B,medium,false,
Video Games,"In Pokemon Diamond and Pearl, in what way do you evolve a Porygon2 into a Porygon-Z?",Give it an upgrade and trade it.,Give it a tech disc and trade it.,Level it up.,Give it a dubious disc and trade it.,D,medium,false,
Video Games,What is the way to evolve a Yanma into a Yanmega in the Diamond and Pearl Pokemon series for Nintendo DS?,At level 33 let Yanma learn rollout.,At level 33 let Yanma learn silver wind.,None of these,At level 33 let Yanma learn anchient power.,D,medium,false,
Video Games,Which of these is the correct way to evolve a Kirlia into a Gallade in Pokemon Diamond and Pearl?,Use a dawn stone on Kirlia.,Trade Kirlia.,Use a dawn stone on a female Kirlia.,None of these,D,medium,false,
Video Games,In what way can you evolve the pokemon Snorunt into a Frosslass in the Diamond and Pearl Pokemon series for Nintendo DS?,Use a dawn stone on a male Snorunt.,Use a shiny stone on a male Snorunt.,Use a dawn stone on a female Snorunt.,Use a shiny stone on a females Snorunt.,C,medium,false,
Video Games,How do you evolve a Dusclops into a Duskinoir in Pokemon Diamond and Pearl?,Trade a Dusclops.,Train Dusclops at night.,Trade a Dusclops that is holding a reapers cloth.,None of these,C,medium,false,
Video Games,At what location does the PS2 role-playing game Final Fantasy X start?,Zanarkand,Mt. Gagazet,Besaid,Kilika,A,medium,false,
Video Games,Which other team member do you meet first in the PS2 game Final Fantasy X?,Rikku,Kimhari,Auron,Yuna,C,medium,false,
Video Games,"In Final Fantasy X, where does Yuna perform her first Sending?",Kilika,Besaid,Djosé,Home,A,medium,false,
Video Games,"In Final Fantasy X, when you enter the Farplane in Guadosalam to talk to Yunas father, Auron stays behind because he is scared of confronting Jecht.",True,False,,,B,medium,false,
Video Games,Which of these is not a blitzball team from the PS2 game Final Fantasy X?,Guado Glories,Besiad Aurochs,Ronso Rovers,Luca Goers,C,medium,false,
Video Games,"In Final Fantasy X, where do you get each of the following aeons respectively: Ifrit, Shiva, Yojimbo, Valefor, Magus Sisters, Ixion?","Djose, Requiem, Besaid, Macalania, Calm Lands, Kilika","Kilika, Macalania, Calm Lands, Besaid, Requiem, Djose","Macalania, Kilika, Calm Lands, Gagazet, Requiem, Djose.","Kilika, Djose, Calm Lands, Requiem, Besiad, Macalania",B,medium,false,
Video Games,Where is Maester Seymour the final time you have to fight him in the PS2 role-playing game Final Fantasy X?,On top of Mt. Gagazet,On the Highroad in Bevelle,Outside Besaid,In the Sea of Sorrows inside Sin,D,medium,false,
Video Games,"According to Final Fantasy X, what does this sentence in the Al Bhed language translate to: Xna ehi ayo degurk e wouj?",How can you ignore a call?,Did you see Tidus swim?,Why not see snakes a rule!,Why are you taking a quiz?,D,medium,false,
Video Games,"In Yunas speech at the end of Final Fantasy X, what phrase is an almost direct reference to Tidus?",The friends who have gone,Stand by your friends,The dreams that have faded,Life is a game of blitzball,C,medium,false,
Video Games,What does Sarias Song do in Legend of Zelda Ocarina of Time?,Enables you to fly,Teleports you to the Hyrule Castle,Teleports you anywhere,Enables you to talk to Saria,D,medium,false,
Video Games,In Legend of Zelda Majoras Mask you are transformed into a Zora by Ganondorf.,True,False,,,B,medium,false,
Video Games,"Is it true that in Legend of Zelda Twilight Princess, after you get the Master Sword you can transform into a wolf any time you like?",No,Yes,,,B,medium,false,
Video Games,"Is it true that in Legend of Zelda and the Wind Waker, after you beat the game you can make a new file and not get Links green clothing?",Yes,No,,,A,medium,false,
Video Games,"In Legend of Zelda Ocarina of Time, once you pull out the Master Sword you will become older.",True,False,,,A,medium,false,
Video Games,"Is it true that in the whole Legend of Zelda series, the currency is rupees?",Yes,No,,,A,medium,false,
Video Games,Where can you find the Spiritual Gem of Water in Legend of Zelda and the Ocarina of Time?,Deku Tree,Zoras Domain,Death Moutain,Sky World,B,medium,false,
Video Games,What game console is the strategy video game Thrillville available on?,DS/Gamecube/PS3,Xbox/PSP/PS2,PSP/PS3/PS2,PS3/PS2/DS,B,medium,false,
Video Games,"In the strategy video game Thrillville, there are 4 categories in the park menu.",False,True,,,A,medium,false,
Video Games,Can you take control of your staff members in the Thrillville video game strategy?,No,Yes,,,B,medium,false,
Video Games,"In the simulation and strategy Thrillville, what is the best way to increase your attraction meter?",Play the flirt mini-game,Talk with the person,A challenge the person to a mini-game off,Ride rides together,A,medium,false,
Video Games,The video game Thrillville is rated T by the Entertainment Software Rating Board (ESRB).,False,True,,,A,medium,false,
Video Games,In the Thrillville strategy video game you cant make money off of mini-games.,False,True,,,A,medium,false,
Video Games,"In the Thrillville video game, can you make money off of playing mini-golf?",Yes,No,,,A,medium,false,
Video Games,You suck up trash by using a vacuum gun in the Thrillville video game.,False,True,,,B,medium,false,
Video Games,Who are the people that save the gang from Tabuu in Super Smash Bros. Brawl?,"Ness, King Dedede, Luigi, Kirby","Mario, Luigi, Pit, Bowser",Nobody saves them.,"R.O.B., Lucario, Snake",A,medium,false,
Video Games,How many rooms are there in the Great Maze in Super Smash Bros. Brawl?,There is no great maze.,126,999999,40,D,medium,false,
Video Games,What character from Super Smash Bros. Brawl was not in Super Smash Bros. Melee?,Pikachu,Falco,Link,Ike,D,medium,false,
Video Games,"Including the Melee Pokemon Stadium, how many stadiums in Super Smash Bros. Brawl are related to Pokemon?",2,6,1,3,D,medium,false,
Video Games,What is the function of the the Astral Amulet in the computer game Chrono Cross?,Serves as a key to open  dimension ports to other worlds,To see the future,Makes you invisible,Upgrades your weapons,A,medium,false,
Video Games,"In the computer game Chrono Cross, the water dragon gives you what ability?",Ice Breath,Fire attack,Blizzard storm,Water attack,A,medium,false,
Video Games,Who made the following statement in the game Chrono Cross: I love you so much... That is why I sometimes desire to smash you to bits!!!?,Fate,Kid,Lynx,Sarge,A,medium,false,
Video Games,Which of these songs from the Chrono Cross soundtrack is on the sound clip?,Garden of the Gods,Radical Dreamers,Frozen Flame,Dream of  the Shore Near Another World,B,medium,false,
Video Games,"Which Chrono Cross character delivered the following words: In your eyes, I perceive both the look of a beauty  and the look of a beast.?",Harle,Kid,Fortune Teller,Serge,C,medium,false,
Video Games,Listen to the sound clip and name the song from the Chrono Cross soundtrack.,Dreamwatch of time,Radical Dreamers,Time Scar,Dragon Knight,A,medium,false,
Video Games,Is Gyarados a water and flying type of Pokemon?,No,Yes,,,B,medium,false,
Video Games,What type of Pokemon is Sableye?,Ghost,Ghost dark,Ghost psychic,Ghost poison,B,medium,false,
Video Games,What type of Pokemon is Tyranitar?,Rock dark,Ground dark,Ground,Ground rock,A,medium,false,
Video Games,Gengar is a ghost dark type of Pokemon.,False,True,,,A,medium,false,
Video Games,Is the Pokemon Togekiss flying and normal type of Pokemon?,No,Yes,,,B,medium,false,
Video Games,Does the Pokemon Empolean belong only to the water type of Pokemon?,Yes,No,,,B,medium,false,
Video Games,Is Typlosion only a fire type of Pokemon?,No,Yes,,,B,medium,false,
Video Games,"In the online game RuneScape, you can wear rune platebody without doing the quest Dragonslayer.",True,False,,,B,medium,false,
Video Games,"In the game RuneScape, big bones get your prayer level up higher than dragon bones.",True,False,,,B,medium,false,
Video Games,Name the RuneScape character who is the duke of Lumberidge.,Horacio,Haracio,Roald,Royald,A,medium,false,
Video Games,"In the RuneScape game, you have to be level 85 to mine rune.",False,True,,,B,medium,false,
Video Games,"In RuneScape, green dragonhide is better than black dragonhide.",True,False,,,B,medium,false,
Video Games,"In the game RuneScape, wearing Zamorack armour requires this level.",50,40,35,99,B,medium,false,
Video Games,"At the start of the RPG game Final Fantasy VIII, which characters are shown in the opening movie?","Squall, Seifer, Rinoa, Edea","Squall, Rinoa","Squall, Seifer, Quistis","Zell, Selphie, Squall",A,medium,false,
Video Games,What is inside the lamp given to you by Headmaster Cid before your first official SEED mission in the role-playing game Final Fantasy VIII?,Ethers,Ifrit,Potions,Diablos,D,medium,false,
Video Games,"In Final Fantasy VIII, what is Seifers romantic dream?",To be Edeas knight,To marry Selphie,To date Rinoa,To go on holiday with Ade,A,medium,false,
Video Games,Did Quistis Trepe from Final Fantasy VIII have a group of admirers called the Trepies?,No,Yes,,,B,medium,false,
Video Games,What did Squall say to the torturer in D-District Prison about SEED in Final Fantasy VIII?,They want to kill as many Galbadians as possible.,They want to nuke the planet and fly to a sanctuary.,They want to plant flowers and then invade the countries.,They want to master as many GFs as possible.,C,medium,false,
Video Games,"Which two characters played Rock, Paper, Scissors in the role-playing game Final Fantasy VIII?",Seifer and Squall,Adel and Edea,The Brothers,Squall and Zell,C,medium,false,
Video Games,"In the last fight of the role-playing game Final Fantasy VIII, who does Ultimecia summon?",None of these,Rinoa,Ultima Weapon,Griever,D,medium,false,
Video Games,"In the game Animal Crossing, the players must work part-time for the character who gives them their first house.",False,True,,,A,medium,false,
Video Games,In the video game Animal Crossing the player can dig up fossils.,False,True,,,B,medium,false,
Video Games,Which of these is not included in the game Animal Crossing?,A tailors shop,A dump,A museum,A barbers shop.,D,medium,false,
Video Games,In the game Animal Crossing your character may have horns.,False,True,,,B,medium,false,
Video Games,Can you have pets in the game Animal Crossing?,No,Yes,,,B,medium,false,
Video Games,Can you have two houses in the Nintendo game Animal Crossing?,No,Yes,,,A,medium,false,
Video Games,What can you have in your house in the game Animal Crossing?,Rats,A mailbox,A roller-coaster,A basement,D,medium,false,
Video Games,Can you own a shop in the game Animal Crossing?,Yes,No,,,B,medium,false,
Video Games,The seasons in the game Animal Crossing change as the seasons actually change in real life.,True,False,,,A,medium,false,
Video Games,"In Runescape, what creature lives in the basement of Draynor Manor?",a vampire,a witch,a werewolf,a zombie,A,medium,false,
Video Games,What is the highest level your character can go up to in the Runescape game for non-members?,99,126,113,It never ends,B,medium,false,
Video Games,"In Runescape, you must have level 40 defence to wear adamant armor.",True,False,,,B,medium,false,
Video Games,What fruit grows on Karmaja in the Runescape video game?,peaches,oranges,apples,bananas,D,medium,false,
Video Games,What item do you obtain from the 2006 Runescape Christmas Special?,a pair of Santas magical boots,a reindeer hat,a Santa hat,a polar bear suit,B,medium,false,
Video Games,Can you kill demons in a non-members world of Runescape?,Yes,No,,,A,medium,false,
Video Games,Can you wear goblin mail in Runescape?,Yes,No,,,B,medium,false,
Video Games,"In Runescape, you must have a level of 99 on any skill to get a Skill Cape.",False,True,,,B,medium,false,
Video Games,"Sasuke, one of the main characters in the anime series Naruto, is branded with a cursed seal.",True,False,,,A,medium,false,
Video Games,"Which of these anime characters can use the technique, known as Rasengan?",Kakashi,Lee,Tenten,Naruto,D,medium,false,
Video Games,What did anime character Sasuke say when he received the cursed seal?,Ill destroy your whole clan.,Im an avenger.,With this power Ill brake every bone in your body.,You are dead.,B,medium,false,
Video Games,Fictional character Naruto killed Gaara.,False,True,,,A,medium,false,
Video Games,What is Narutos favorite food?,tomatoes,pizza,brocoli,ramen,D,medium,false,
Video Games,Who taught Sasuke the Chidori technique in the Naruto series?,Naruto,Itachi,Kakashi,Orochimaru,C,medium,false,
Video Games,What technique in the Naruto series was created by Kakashi?,Primary lotus,Rasengan,Leaf whirlwind,Chidori,D,medium,false,
Video Games,What does Naruto dream of being in the self-titled anime series?,hokage,real estate salesman,singer,a pizza man,A,medium,false,
Video Games,What Naruto character was initially infatuated with Sasuke?,Ino,None of these,Sakura,Hinata,C,medium,false,
Video Games,You get the P90 weapon at what level in Call of Duty 4?,37,43,34,40,D,medium,false,
Video Games,How many different weapons are there in Call of Duty 4?,30,29,17,22,B,medium,false,
Video Games,You can go into 15 Prestiges on XBox Livve.,False,True,,,A,medium,false,
Video Games,In Call of Duty 4 you can run around with your knife and kill as many people as you want with it.,False,True,,,A,medium,false,
Video Games,The Barret .50 Caliber is the most powerful sniper rifle in the game Call of Duty 4.,True,False,,,A,medium,false,
Video Games,How many skins for the weapons are there in Call of Duty 4?,5,6,3,1,B,medium,false,
Video Games,"If you shoot a person in the head in the game Call of Duty 4, they can survive.",False,True,,,B,medium,false,
Video Games,Which of these is not a stage in the first game of Banjo and Kazooie for Nintendo 64?,Gobis Valley,Mumbos Mountain,Cloud Cuckooland,Freezeezy Peak,C,medium,false,
Video Games,"In the adventure video game Banjo-Kazooie, how many turtles are in Tiptups choir?",7,6,5,8,B,medium,false,
Video Games,"In Gobis Valley from the Banjo-Kazooie adventure video game, how many notes are there in front of the door that you ride the magic carpet to?",3,5,9,7,B,medium,false,
Video Games,"In Mad Monster Mansion from the Banjo-Kazooie video game, what is the time shown on the clock above the church?",13 oclock,None of these,The hands are moving,Midnight,B,medium,false,
Video Games,"In the quiz stage of the adventure video game Banjo-Kazooie, failing a question on a Grunty Space will cause the characters to fall into the lava pit.",False,True,,,A,medium,false,
Video Games,Gobi is the name of the camel in Gobis Valley in the Banjo and Kazooie video game.,True,False,,,A,medium,false,
Video Games,Do you need to talk to somebody in Kurast Docks in order to activate the first quest in Act III of the computer game Diablo II?,No,Yes,,,A,medium,false,
Video Games,Complete the title of the 2nd quest in Act III of the computer game Diablo II:  Blade of the _____ Religion.,New,Lost,Old,Found,C,medium,false,
Video Games,"In the third quest of Act III in Diablo II, how many items must be retrieved?",4,1,5,2,A,medium,false,
Video Games,"Who must you talk to, in order to activate the Lam Esens Tome quest in the computer game Diablo II?",Asheara,Ormus,Deckard Cain,Alkor,D,medium,false,
Video Games,"The 5th quest in Act III of Diablo II is activated by Ormus, only if you are able to find this place.",Kurast Bazaar,Durance of Hate,Upper Kurast,Travincal,D,medium,false,
Video Games,What boss must be fought in the last quest in Act III of the computer game Diablo II?,Andariel,Diablo,Baal,Mephisto,D,medium,false,
Video Games,What reward will you receive upon completing the first quest in Act IV of the game Diablo II?,Free repair,Two skill points,Free potions,Two points in your attributes,B,medium,false,
Video Games,You must talk to this person in order to activate your 2nd quest in Act IV of the computer game Diablo II.,Tyrael,Halbu,Jamella,Deckard Cain,D,medium,false,
Video Games,What is the title of the last quest in Act IV of the computer game Diablo II?,Diablo: Lord of Terror,Revenge,Terrors End,Restoration of Goodness,C,medium,false,
Video Games,"Which one of these songs is NOT in the final section of Guitar Hero III, Lous Inferno?",Stricken,Raining Blood,One,The Number of the Beast,A,medium,false,
Video Games,You must beat Guitar Hero III on Expert to be able to play Through the Fire and Flames.,False,True,,,A,medium,false,
Video Games,What song is unlocked after beating Tom Morello in a guitar battle in the video game Guitar Hero III?,Bulls on Parade,She Bangs the Drums,Schools out,Slow Ride,A,medium,false,
Video Games,"After you beat Guitar Hero III on Expert, you are informed that you can really test your skill by doing this.",playing Expert in Precision Mode,playing people online,trying to get 5 stars on every song,battling against a friend,A,medium,false,
Video Games,On what date was the release of Call of Duty 4: Modern Warfare announced?,"April 25, 2007","March 10, 2007","June 30, 2007","June 22, 2007",A,medium,false,
Video Games,How many times can a player trade in their levels at prestige mode in the first-person shooter Call of Duty 4?,11,9,10,12,C,medium,false,
Video Games,"In the Xbox 360 version of Call of Duty 4, the achievement war pig is given for killing Khaled Al-Asad.",True,False,,,B,medium,false,
Video Games,The AC-140 gunship has 3 different weapons and uses thermal vision in Call of Duty 4.,False,True,,,A,medium,false,
Video Games,Billy Murray lends his voice to Captain Price from Call of Duty 4: Modern Warfare.,False,True,,,B,medium,false,
Video Games,Who do you have to talk in order to receive your first quest after creating a character in the game Diablo II?,Kashya,Akara,Warriv,Charsi,B,medium,false,
Video Games,What is the 2nd quest in the first chapter of the computer game Diablo II?,The Forgotten Tower,Sisters Burial Grounds,Den of Evil,The Search for Cain,B,medium,false,
Video Games,Who must be rescued in the third quest of the game Diablo II?,Deckard Cain,Raven,Gheed,Flavie,A,medium,false,
Video Games,What must be retrieved in the fifth quest of the first act of the computer game Diablo II?,Horadric Headpiece,Horadric Staff,Horadric Cube,Horadric Malus,D,medium,false,
Video Games,What is the last quest in Chapter I of the computer game Diablo II?,Sisters to the Slaughter,Fathers to the Slaughter,Brothers to the Slaughter,Mothers to the Slaughter,A,medium,false,
Video Games,Who must be defeated in the first quest of the second chapter of the computer game Diablo II?,Radament,Duriel,Tal Rasha,Summoner,A,medium,false,
Video Games,"Which item must be formed, to succeed in the second quest of Chapter II of the computer game Diablo II?",Horadric Malus,Horadric Shaft,Horadric Headpiece,Horadric Staff,D,medium,false,
Video Games,What is your objective of the 4th quest of Chapter II in the game Diablo II?,to kill the Summoner,to kill all monsters in the Arcane Sanctuary,to open the portal to the Kurast Docks,to get the Journal,D,medium,false,
Video Games,Who must be killed in the 5th quest in Chapter II of  Diablo II?,Hell Clan,Summoner,Ghoul Lord,Specter,B,medium,false,
Video Games,Who must be saved in the last quest in Chapter II (The Seven Tombs) of the computer game Diablo II?,Tyrael,Ormus,Jamella,Halbu,A,medium,false,
Video Games,Name Master Chiefs partners in the video game Halo 1.,Alienators,Alien Hunters,Green Toads,Green Horns,D,medium,false,
Video Games,Name the aliens with the shields in the game Halo 1.,Hunters,Jackals,Grunts,Elites,B,medium,false,
Video Games,You start out with a weapon in the first level of Halo 1.,True,False,,,B,medium,false,
Video Games,What is the name of the Halo 1 aliens with plasma cannons?,Hunters,Grunts,Elites,Jackals,A,medium,false,
Video Games,What are the smallest aliens you face in the video game Halo 1?,Jackals,Hunters,Elites,Grunts,D,medium,false,
Video Games,These aliens are the protectors of halo in the video game Halo 1.,Jackals,Hunters,Elites,Grunts,C,medium,false,
Video Games,Master Chief is the protagonist of the Halo video game.,True,False,,,A,medium,false,
Video Games,What is the name of Samus enemies common to nearly every Metroid video game,Space Pirates,The Federation,The Chozo,X Parasites,A,medium,false,
Video Games,What is the name of the suit Samus starts out with in almost every Metroid video game?,Power Suit,Gravity Suit,Varia Suit,Phazon Suit,C,medium,false,
Video Games,What word is always attached to the names of the shots that come from Samus arm-mounted gun in the Metroid video game?,Beam,Rocket,Gun,Launcher,A,medium,false,
Video Games,What type of character is Samus from the Metroid video game?,Chozo Male,Human Male,Luminoth Female,Human Female,D,medium,false,
Video Games,"In the Metroid video game, what is Samus profession?",Professional Collector,Soldier,Pirate,Bounty Hunter,D,medium,false,
Video Games,What special abilities are unique to Metroids in the video game series Metroid?,They can suck out your life energy.,They can kill by physical contact.,They can create lifelike illusions.,They can kill by eye contact.,A,medium,false,
Video Games,Which of these is not an upgrade Samus receives in the Metroid game series?,Grenade Launcher,Morph Ball,Missile Launcher,Grapple Beam,A,medium,false,
Video Games,"In the Metroid video game series, what species created the suit and most of the upgrades available to Samus?",The Lords of Science,The Chozo,The Luminoth,The X,B,medium,false,
Video Games,Which of these is not an ability available to Samus while in Morph Ball Mode of the Metroid video game?,Phazon Bomb,Bomb,Power Bomb,Boost Ball,A,medium,false,
Video Games,"Naruto was first published in 1999, in this magazine.",Weekly Shonen Run,Weekly Shonen Jump,Monthly Shonen Jump,None of these,B,medium,false,
Video Games,Who is the only female Akatsuki member in the Naruto manga series?,Jugo,Madara,Kanan,Konan,D,medium,false,
Video Games,Who is the first ninja recruited for the fictional team Hawk?,Suigetsu Hozuki,Shunsuke Sakuya,Sasuke Uchiha,Akeno Watanabe,A,medium,false,
Video Games,Namikaze Sateraito is the opening song for the first 22 episodes of which Naruto season?,1,7,6,8,A,medium,false,
Video Games,Orochimarus Curse is the title of which volume of the Naruto manga?,5,6,7,4,C,medium,false,
Video Games,"Masatoshi Kazikuga is the author of two novelizations of Naruto, published in Japan and America.",False,True,,,A,medium,false,
Video Games,What can you wield after the Monkey Madness Quest in RuneScape?,Dragon Scimitar,Dragon Spear,Dragon Halberd,Dragon Longsword,A,medium,false,
Video Games,The RuneScape game was created by Christopher Grower.,True,False,,,B,medium,false,
Video Games,Which of the following RuneScape defence armors is the best?,Dragon (full),Guthans (full),Dharoks (full),Veracs (full),D,medium,false,
Video Games,When was the first version of RuneScape released to the public?,"July 4th, 2003",Febuary 8th 1998,January 4th 2001,June 5th 2001,C,medium,false,
Video Games,RuneScape is set in the fantasy-themed realm of Gielinor.,True,False,,,A,medium,false,
Video Games,"The creator of RuneScape was helped by his cousin, Joel, in developing the game.",True,False,,,B,medium,false,
Video Games,What was RuneScape originally named?,DeviousMUD,Runeworld,DeviousWOF,RuneLand,A,medium,false,
Video Games,What is the name of the evil god in RunesSape whose rival is Saradomin?,Guthan,Guthix,Dharok,Zamorak,D,medium,false,
Video Games,Are there members-only servers for RuneScape Classic?,Yes,No,,,A,medium,false,
Video Games,What weapon do you wield after the Regicide Quest in RuneScape?,Dragon hally,Flaming sword of death,Dragon longsword,Dagon scimitar,A,medium,false,
Video Games,"Ash Ketchum, the main protagonist in the Pokémon anime, is loosely based on what other character?",Blue,Green,Red,Yellow,C,medium,false,
Video Games,In what way can you evolve the Pokemon Gilgar into Gliscor in the Diamond and Pearl Pokemon series for Nintendo DS?,none of these,train it at night,Trade it while holding a razor fang,trade it,A,medium,false,
Video Games,Celebi is a grass type Pokemon that you can find in the sinnow region.,True,False,,,B,medium,false,
Video Games,Which of the following is not a game in The Last Half of Darkness series?,The Last Half of Darkness 3,The Last Half of Darkness: Shadows of the Servants,The Last Half of Darkness VGA,The Last Half of Darkness: New Ways to Die,D,medium,false,
Video Games,Which of these is not the title of an actual PC game?,Power Rangers Time Force,Last Warrior of Orion,Master of Magic,Archon Ultra,B,medium,false,
Video Games,Which of the following is part of the game Archon Ultra?,Valkyrie,Black Knight,Witch,Orc,A,medium,false,
Video Games,"In the Last Half of Darkness series, there is a Last Half of Darkness III VGA.",False,True,,,A,medium,false,
Video Games,Which of these horror movie based games isnt a PC game?,The Mist,Alien Trilogy,Blade,Clive Barkers Undying,C,medium,false,
Video Games,Which of these games was not developed by New World Computing?,Heroes of Might and Magic,Planets Edge,Might and Magic,X-COM: UFO Defense,D,medium,false,
Video Games,Which of the following is not an adventure game?,Dragon Lore: The Legend Begins,Raptor: Call of the Shadows,The Nine Lives of the Secret Agent Katt,7th Guest,B,medium,false,
Video Games,What type of game is Power Rangers Time Force?,All of these,3D Action game,Mini-game collection,2D Side-scroller,A,medium,false,
Video Games,Who created the game Last Half of Darkness?,Brian Moriarty,Bill Gates,William R. Fisher III,Roberta Williams,C,medium,false,
Video Games,Which of the following is not a real role-playing game?,Albion,Dungeon Master,Last Guardian,Bloodnet,C,medium,false,
Video Games,What is the name of the evil dragon in RuneScape that players have to kill in the Dragon Slayer quest?,Elvarg,Delrith,Hector,Verac,A,medium,false,
Video Games,"In the RuneScape game, on the Construction Skillcape emote, the character performing the emote does which of the following?",Builds a small house around himself,Hammers down nails on a board,Makes a workbench with a saw,Builds a bridge,A,medium,false,
Video Games,"To equip Barrows armour and weapons in RuneScape, you must have an attack and defence level 70.",True,False,,,A,medium,false,
Video Games,"Is it true that in the RuneScape game, goblins can be found only in Goblin Village and Goblin Cave?",No,Yes,,,A,medium,false,
Video Games,"In the RuneScape game, you need to have 80 defence to use Guthix armor.",False,True,,,A,medium,false,
Video Games,What was the reward in RuneScapes 2008 Easter Seasonal Event?,a chocolate sword that you can eat off of 3 times a day healing 10hp,a chocatrice cape that turns you into a wrapped egg,Easter bunny ears that make your speed increase,a giant cookie,B,medium,false,
Video Games,"In the mime random event in RuneScape, the object is to identify all the mime emotes and get a reward afterwards.",True,False,,,A,medium,false,
Video Games,"To start the Demon Slayer Quest in RuneScape, you must talk to which one of these?",a dwarf,The Gypsy,Sir Vyrinn,The duke of Lumbridge,B,medium,false,
Video Games,In what RuneScape quest do you have to use a friend from the opposite gang?,Dragon Slayer,Shield of Arrav,Vampire Slayer,Romeo and Juliet,B,medium,false,
Video Games,"In the game Super Mario Kart, how many coins do you receive for placing 1st in a single race?",15,9,10,12,B,medium,false,
Video Games,Do players have lives in the racing game Super Mario Kart?,Yes,No,,,A,medium,false,
Video Games,"In the game Super Mario Kart, what does the mushroom item do to the racer?",poisons the racer so they cant steer correctly,gives the racer a short burst of speed,makes the racer large to run over other racers,slows the racer so they dont go as fast,B,medium,false,
Video Games,"All of the following cups are in the game Super Mario Kart, except which one of these?",Star cup,Mushroom cup,Special cup,Lightning cup,D,medium,false,
Video Games,The feather item in the game Super Mario Kart helps the racer by jumping.,True,False,,,A,medium,false,
Video Games,"In the Flower cup, in the game Super Mario Kart, on which track do you start?",Donut Plains 2,Choco Island,Koopa Beach 1,Mario Circuit 1,B,medium,false,
Video Games,"In Super Mario Kart, the green shell is a heat-seeking missile.",False,True,,,A,medium,false,
Video Games,"In the game Super Mario Kart, for the Super Nintendo, it is possible to fall off the track.",True,False,,,A,medium,false,
Video Games,"All of the following are items used in the game Super Mario Kart, for the Super NES, except which one of the following?",coins,banana peel,ghost,blue shell,D,medium,false,
Video Games,"On the Nintendo 64 version of Mario Kart, Wario replaced which of the following playable characters from the Super NES version?",Princess Peach,Koopa Troopa,Donkey Kong,Yoshi,B,medium,false,
Video Games,There is a PC port in the first three Timesplitters games.,False,True,,,A,medium,false,
Video Games,How many of the following Power Rangers games are for PC: Power Rangers; Power Rangers: Lightspeed Rescue; Power Rangers: Super Legends; Power Rangers Zeo Versus the Machine Empire; Power Rangers: Ninja Storm Double Pack?,5,4,2,1,A,medium,false,
Video Games,"Excluding collections, how many Might and Magic games were released from 1986 to 2002?",11,9,10,7,A,medium,false,
Video Games,"In Might and Magic 8, which of these classes are unselectable for the main character?",Vampire,Dark Elf,Knight,Dragon,D,medium,false,
Video Games,Joe Satriani was given a special thanks in B.A.T. II.,False,True,,,B,medium,false,
Video Games,In which of these games does the player take the role of Kirt?,Marvel: Ultimate Alliance,Quest for Glory,Freedom Force,Shadowcaster,D,medium,false,
