category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Sports,Who won the 2006 Pepsi 400 on July 1 and celebrated it by climbing a fence?,Kurt Busch,Kyle Busch,Carl Edwards,Tony Stewart,D,medium,false,
Sports,Only two drivers each got 6 poles in 2006. Kasey Kahne was one. Name the other.,Kurt Busch,Ryan Newman,Scott Riggs,Jeff Burton,A,medium,false,
Sports,"May 6, 2006 saw a victory for this popular NASCAR driver in the Crown Royal 400 in Richmond.",Tony Stewart,Jimmie Johnson,Kasey Kahne,"Dale Earnhardt, Jr.",D,medium,false,
Sports,Which driver swept both races at Phoenix in 2006?,Matt Kenseth,Jeff Gordon,Jeff Burton,Kevin Harvick,D,medium,false,
Sports,"Who won the Sharpie 500 in Bristol on August 26, 2006?",Kevin Harvick,Kyle Busch,Kurt Busch,Matt Kenseth,D,medium,false,
Sports,"In one of the more controversial wins of 2006 NASCAR, who picked up his first career cup win in Talledega on October 8 in the UAW-Ford 500?",Denny Hamlin,Clint Bowyer,Brian Vickers,"Martin Truex, Jr.",C,medium,false,
Sports,"In 2003, this former football player became head coach at the University of Alabama, replacing Mike Price.",Mike Shula,Mike Bowden,Michael Gibbs,Mike Anderson,A,medium,false,
Sports,Paul William Bear Bryant coached the University of Alabama football team.,True,False,,,A,medium,false,
Sports,Did John Heisman coach at Auburn University from 1895 until 1899?,No,Yes,,,B,medium,false,
Sports,Who was the head football coach at the University of Alabama after Harold Red Drew?,Wallace Wade,Gene Stallings,Frank Thomas,JB Ears Whitworth,D,medium,false,
Sports,This former linebacker for the Dallas Cowboys played for the University of Alabama from 1960-1962.,Lee Roy Jordan,Terry Beasley,Herschel Walker,Pat Sullivan,A,medium,false,
Sports,"This former American football player, who played for the Atlanta Falcons and Washington Redskins, won the 1971 Heisman Trophy.",Pat Sullivan,Joe Cribbs,Jay Barker,Archie Manning,A,medium,false,
Sports,"In 1992, William Laird Cowher became head coach of the Pittsburgh Steelers, replacing Chuck Noll.",True,False,,,A,medium,false,
Sports,Did American football quarterback Peyton Manning play for the University of Tennessee?,Yes,No,,,A,medium,false,
Sports,In 1945 Bryant was named head coach at the University of Maryland.,False,True,,,B,medium,false,
Sports,"A golfer who has done any one of these is no longer considered an amateur.  There is an odd one, however, which would not change your status of an amateur.",Played golf for money,Received a trophey of significant monetary value,Taught golf for money,Played along with professional players,D,medium,false,
Sports,One of the following statements is incorrect.,Long shots may reduce the total number of strokes for a given hole.,A frequent result of long shots is that the ball goes out of bounds.,A frequent result of short shots is that the ball comes to rest on difficult ground.,Long shots are less precise than short ones.,C,medium,false,
Sports,All manufactured golf clubs are for right-handed golfers.,False,True,,,A,medium,false,
Sports,Is golf always relaxing to play?,No,Yes,,,A,medium,false,
Sports,There are four major types of golf clubs. Which of the following pairs (club type - common shot) is wrong?,Woods - Long shots,Putters - Shots on the green,Lob Wedges - Low shots,Irons - Precise shots,C,medium,false,
Sports,The majors for men are this many in number.,6,5,7,4,D,medium,false,
Sports,I started playing for the national team of Brazil in 1999 and I joined the Barcelona soccer team in 2003? Who am I?,David Beckham,Zidane,Jaime Moreno,Ronaldhino,D,medium,false,
Sports,My real name is Edson Arantes do Nascimento and I scored 77 goals in 92 appearances with my national team. Who am I?,Zidane,None of these,Pele,Lucio,C,medium,false,
Sports,I played for the national team of West Germany from 1965-1977. I went on to become national team manager and led our team to the World Cup finals in 1990 and 1986. Who am I?,Johan Cruyff,Franz Beckenbauer,Ruud Gullit,Marco Van Basten,B,medium,false,
Sports,"In 2003, I joined the soccer club Real Madrid. Bend it like _______ is a movie title that makes reference to my name. Who am I?",Alfredo Di Stefano,Zico,David Beckham,Ronaldo,C,medium,false,
Sports,"I have a move named after me and I was born on April 25, 1947. I played for the Ajax Juniors at 10. Who am I?",Babe Ruth,Landon Donovan,Johan Cruyff,Terrel Owens,C,medium,false,
Sports,I was born on October 30th 1960 and in 1982 I was transferred to Barcelona for a record £5.000.000 as a transfer fee. Who am I?,Diego Maradona,Alecko Eskandarian,Jaime Moreno,Julio Roberts,A,medium,false,
Sports,I played for the French national team but I was ejected from the 2006 World Cup Final for headbutting an Italian player. Who am I?,Terry Henry,None of these,David Trezeguet,Zinedine Zidane,D,medium,false,
Sports,"I was born crippled and the operation that let me walk left me with a distorted leg. Yet, I managed to win two World Cup titles. Who am I?",Garrincha,Michael Platini,Stanley Mathews,Zico,A,medium,false,
Sports,"In 1965, I became the first British soccer player to be knighted. Who am I?",Jamaal Lewis,None of these,Stanley Matthews,Pele,C,medium,false,
Sports,"In 1990 I was sold to Juventus for £7,700,000. Not to mention I scored 24 goals in 40 games with Fiorentina. Who am I?",Alfredo Di Stefano,Eusebio,Zico,Roberto Baggio,D,medium,false,
Sports,"Eddie Mathews is the first Brave to play in Boston, Milwaukee, and Atlanta.",True,False,,,A,medium,false,
Sports,Hank Aaron wore uniform number 3 while he was a Braves player.,True,False,,,B,medium,false,
Sports,Warren Spahn was elected to the Hall of Fame by the Baseball Writers in 1973.,True,False,,,A,medium,false,
Sports,Ralph Garr never won a batting title while playing with the Braves.,True,False,,,B,medium,false,
Sports,Dale Murphy was a first round pick of the Atlanta Braves.,True,False,,,A,medium,false,
Sports,Phil Niekro was famous for throwing a knuckle ball pitch.,True,False,,,A,medium,false,
Sports,"Tommie Aaron, who is Hank Aarons brother, played for the Braves.",False,True,,,B,medium,false,
Sports,Steve Avery played Center Field for the Braves during his career.,True,False,,,B,medium,false,
Sports,"Johnny Logan was traded by the Milwaukee Braves to the Pittsburgh Pirates for Gino Cimoli on June 15, 1961.",False,True,,,B,medium,false,
Sports,Felipe Rojas Alou played with the Braves during his entire career  .,False,True,,,A,medium,false,
Sports,"The three machines, introduced by Lou Albano in the mid-80s, featured three masked superstars. They were Axe, Andre the Giant, and who else?",Big John Studd,Sgt. Slaughter,Samoan Afa,Blackjack Mulligan,D,medium,false,
Sports,Who did professional wrestler Roddy Piper not face on Saturday Nights Main Event in 1985 and 1986?,The Iron Shiek,Mr. Wonderful,Bob Orton,Mr. T,D,medium,false,
Sports,Saturday Nights Main Event aired on what network during the 80s and early 90s?,TNT,NBC,CBS,ABC,B,medium,false,
Sports,In what city did Andre the Giant defeat Hulk Hogan for the WWF title?,Detroit,Indianapolis,St. Paul,Boston,B,medium,false,
Sports,Hulk Hogan once defended his WWF title on Saturday Nights Main Event against King Harley Race.,False,True,,,A,medium,false,
Sports,What former tag team partner of Tony Atlas inducted him into the WWE Hall of Fame?,S.D. Jones,Chief Jay Strongbow,Hulk Hogan,Rocky Johnson,A,medium,false,
Sports,"The face (good guy) team in the main event of the 1988 Survivor Series consisted of Hulk Hogan, Randy Savage, Hillbilly Jim, Hercules, and what other wrestler?",Jake The Snake Roberts,Brutus Beefcake,Tito Santana,Koko B. Ware,D,medium,false,
Sports,Each year the NFL gives an award for kickers which is named after this former NFL great.,Tommy OBrien,Elbert Dubinion,Lou Groza,Sammy Baugh,C,medium,false,
Sports,For many years NFL placekickers would line-up directly in front of where the ball was placed. This  changed when soccer style placekickers entered the league. These two Hungarian-born brothers were the most significant of the early placekickers.,The Gogolaks,The Grammaticas,The Guys,The Blandas,A,medium,false,
Sports,"Unlike most NFL players, this great kicker was born in Fenstud, Norway. In Super Bowl IV, he kicked three field goals. Who was this soccer-style kicker?",Morten Andersen,George Blanda,Jan Stenerud,Gary Anderson,C,medium,false,
Sports,This Kentucky grad had a very long Pro Football career. He won games as a kicker and as a  quarterback. He originally played for the Chicago bears but also won fame playing for the Houston Oilers and the Oakland Raiders.,Ray Guy,Jan Stenerud,George Blanda,Gary Anderson,C,medium,false,
Sports,This placekicker started his career in 1982 with the New Orleans Saints. He was 46 when he re-signed with the Atlanta Falcons in 2006.,Jay Feely,Jason Elam,Morten Andersen,Josh Brown,C,medium,false,
Sports,"This great kicker was a Danish soccer star as a teenager. He was a visiting high school student  in Indianapolis when he kicked a field goal, just to try it. This led to a scholarship to Michigan State and a  fine Pro career.",Morten Andersen,Jan Stenerud,Gary Anderson,Jay Feely,A,medium,false,
Sports,"As most NFL fans know, this kicker was born without toes on his right foot.",Tom Dempsey,Josh Brown,Adam Vinatieri,George Blanda,A,medium,false,
Sports,This famous player from South Dakota is the first placekicker to win four NFL championships.,George Blanda,Gary Anderson,Adam Vinatieri,Tom Dempsey,C,medium,false,
Sports,"This quarterback played his college ball at Louisville and his pro ball for Philadelphia. In a game  against the Bears, he scored 15 points.",George Blanda,Adam Vinatierri,David Akers,Lou Groza,C,medium,false,
Sports,Weeb Ewbank was the actual name of a famous American professional football coach.,True,False,,,B,medium,false,
Sports,Sanford was the real first name of Hall-of-Fame pitcher Koufax.,False,True,,,B,medium,false,
Sports,Pele is the real name of the former Brazilian football player who won three World Cup medals.,True,False,,,B,medium,false,
Sports,Monsanto Pope is the real name of a football player drafted by the Denver Broncos in 2002.,False,True,,,B,medium,false,
Sports,Wilton was Stilt Chamberlains real first name.,False,True,,,B,medium,false,
Sports,Coco Crisp is the real name of a Boston Red Sox center-fielder.,False,True,,,A,medium,false,
Sports,"Peerless Price is the given name of a wide receiver, famous for playing for the Buffalo Bills.",True,False,,,A,medium,false,
Sports,Priest Holmes and Deacon Jones are both the actual names of two NFL stars.,True,False,,,B,medium,false,
Sports,Mildred Ella Zaharias was a golfer and world-class female athlete whose nickname was Babe.,True,False,,,A,medium,false,
Sports,Tug McGraw was the actual name of an all-star pitcher with the Mets and Phillies who died of brain cancer in 2004 at age of 60.,False,True,,,A,medium,false,
Sports,Istanbul is the home city of the most powerful Turkish soccer teams. Which of the following teams is not based in Istanbul?,Galatasaray,Besiktas,Genclerbirligi SK,Fenerbahce,C,medium,false,
Sports,Which of the following soccer teams is not from Cyprus?,Appolon,Omonia,Kerkira,AEK Larnaca,C,medium,false,
Sports,Which of the following is a Czech soccer team?,FC Nitra,Vejle BK,SK Sigma Olomouc,NK Domzale,C,medium,false,
Sports,Which of these is not a Scottish soccer team?,Aberdeen,Celtic FC,Dundee United,Donegal Celtic FC,D,medium,false,
Sports,Which of these soccer teams cannot play in the Italian Championship Serie A?,Lazio,Fiorentina,Getafe CF,Reggina,C,medium,false,
Sports,F91 Dudelange is a soccer team based in which country?,Malta,Ireland,Luxembourg,England,C,medium,false,
Sports,Which of the following soccer teams plays in the French  Le Championat?,Charleroi SC,AJ Auxerre,DSC Arminia Bilefeld,AS Jeunesse Esch,B,medium,false,
Sports,The crest of which London soccer team features a crossed pair of hammers?,West Ham,Fulham FC,Chelsea FC,Arsenal,A,medium,false,
Sports,Which of these soccer teams is based in Poland?,Zimbru Chisinau,Skonto FC,Korona Kielce,Metalist Kharkiv,C,medium,false,
Sports,Name the soccer team which is not based in Romania?,Gloria Bistrita,Politehnica Chisinau,FC Arges,CFR Cluj,B,medium,false,
Sports,Which of the listed soccer teams is from Norway?,Rosenborg BK,Silkeborg IF,VFL Wolfsburg,IF Elfsborg,A,medium,false,
Sports,Which of these is a Hungarian soccer club?,FC Sopron,FC Ashdod,FC Haka,SCR Altach,A,medium,false,
Sports,Which one of these players did NOT hit a walk-off home run in a World Series game?,Joe Carter,Bobby Thomson,Bill Mazeroski,Carlton Fisk,B,medium,false,
Sports,When was the last time teams played to a tie in a Series game?,1912,Never,1908,1994,A,medium,false,
Sports,"The Cardinals beat the Mets to gain entry into the 2006 World Series. What made Mookie Wilson, a former Mets star, so happy?","Preston Wilson, his stepson, plays for the Cardinals.","Preston Wilson, his nephew, plays for the Cardinals.",Mookie lives in St. Louis.,"Preston Wilson, his nephew and stepson, plays for the Cardinals.",D,medium,false,
Sports,Who pitched the first no-hitter in Series history?,Lew Burdette,Orel Hershiser,Don Larsen,Nolan Ryan,C,medium,false,
Sports,"Who is the only player to hit 3 home runs twice in a World Series game?  If more than one person has done it, who was first?",Reggie Jackson,No one,Babe Ruth,Hank Aaron,C,medium,false,
Sports,What was impressive about Reggie Jacksons homers in Game 6 of the 1977 Series?,He ignored all the bunt signs.,He hit 2 of them as a switch-hitting right-hander.,He hit each of his homers on the first pitch.,He hit them all against pitchers who were former teammates,C,medium,false,
Sports,Why did baseball player Derek Jeter acquire the nickname Mr. November?,That is his bats nickname.,He hit a game-winning homer in the first World Series game ever played in November.,His uniform number is 11.,He loves Thanksgiving.,B,medium,false,
Sports,Who is the first player in baseball history to hold World Series records as both a pitcher and hitter?,Ken Brett,Babe Ruth,Dizzy Gillespie,Dizzy Dean,B,medium,false,
Sports,Three of the Hall-of-Fame players listed below never won a World Series championship. Who is the lucky exception?,Ernie Banks,Ted Williams,Bob Feller,Rod Carew,C,medium,false,
Sports,Which of these teams won their ninth World Series title in 1982?,The NY Yankees,The St. Louis Cardinals,"The Braves (Boston, Milwaukee, Atlanta)","The Athletics (Phila., Kansas City, Oakland)",B,medium,false,
Sports,Who was the oldest player in the 2004 Red Sox team?,Mike Timlin,Curt Schilling,Tim Wakefield,Ellis Burks,D,medium,false,
Sports,Which of these 2004 Red Sox stars was not a first-round draft pick?,Nomar Garciaparra,David Ortiz,Manny Ramirez,Jason Varitek,B,medium,false,
Sports,"Which Red Sox player saw limited duty and limited success in 2004, after an embarrassing incident in which he made an obscene gesture to the fans before a 2003 playoff game?",Ramiro Mendoza,Byung-Hyun Kim,Gabe Kapler,David McCarty,B,medium,false,
Sports,Which one of these players became a U.S. citizen during the 2004 season?,Pedro Martinez,David Ortiz,Orlando Cabrera,Manny Ramirez,D,medium,false,
Sports,"Of the 19-game regular season series, how many games did the 2004 Red Sox win against the Yankees?",10,11,9,12,B,medium,false,
Sports,"Which newly acquired player, upon seeing Nomar Garciaparra leaving the Red Sox clubhouse the day of the 2004 trading deadline, said, Please tell me I wasnt traded for Nomar?",Doug Mientkiewitz,Dave Roberts,Curtis Leskanic,Orlando Cabrera,A,medium,false,
Sports,Which Red Sox pitcher gave up the most home runs in the 2004 regular season?,Pedro Martinez,Bronson Arroyo,Curt Schilling,Tim Wakefield,D,medium,false,
Sports,The 2004 Boston Red Sox played 13 extra inning games during the regular season. How many of them did they win?,9,5,7,11,C,medium,false,
Sports,Who led the 2004 Red Sox regular season in number of stolen bases?,Jason Varitek,Pokey Reese,Johnny Damon,Mark Bellhorn,C,medium,false,
Sports,"What Major League organization released Tim Wakefield, allowing him to sign as a free agent with the Red Sox?",Philadelphia Phillies,San Diego Padres,Pittsburgh Pirates,Milwaukee Brewers,C,medium,false,
Sports,"Which reliever, who had been the Red Sox closer in 2003, had a better earned run average in the 2004 season than the new closer, Keith Foulke?",Ramiro Mendoza,Alan Embree,Mike Timlin,Scott Williamson,D,medium,false,
Sports,Games 4 and 5 of the 2004 American League Championship Series were dramatic extra-inning victories for the Red Sox. How many total innings were played in those two games?,25,26,23,24,B,medium,false,
Sports,Who were the only two players on the Red Sox 2004 World Series roster who already had World Series rings?,Dave Roberts and Keith Foulke,Keith Foulke and Mike Timlin,Mike Timlin and Curt Schilling,Curt Schilling and Ramiro Mendoza,C,medium,false,
Sports,What astronomical event was visible the night the Red Sox completed the World Series sweep against the Cardinals?,Hale-Bopp comet,Aurora Borealis,Perseid meteor shower,Lunar eclipse,D,medium,false,
Sports,Who was the winning pitcher in the clinching games of all three 2004 postseason series?,Keith Foulke,Derek Lowe,Tim Wakefield,Mike Timlin,B,medium,false,
Sports,What is Pete Roses middle name?,John,James,Edward,Eugene,C,medium,false,
Sports,What year was former baseball player Pete Rose born?,1942,1943,1944,1941,D,medium,false,
Sports,How many different teams did Pete Rose play for in the major leagues?,5,4,3,2,C,medium,false,
Sports,Which of these nicknames was given to Pete Rose?,Thorny,Pistol Pete,Charlie Hustle,Ramblin Rose,C,medium,false,
Sports,Pete Rose was a switch hitter.,False,True,,,B,medium,false,
Sports,Pete Rose got his debut on April 8th of what year?,1966,1965,1964,1963,D,medium,false,
Sports,Has Pete Rose won the Rookie of the Year Award?,Yes,No,,,A,medium,false,
Sports,Who was the catcher Pete Rose collided into in the 1970 All-star game?,John Roseboro,None Of These,Dave Duncan,Ray Fosse,D,medium,false,
Sports,Pete Rose won the National League batting title in 1973.,True,False,,,A,medium,false,
Sports,Which team did Pete Rose and the Cincinnati Reds beat in the 1975 World Series?,None Of These,Red Sox,Tigers,Yankees,B,medium,false,
Sports,What is the score 0-0 called in tennis?,0-0 all,Love,Love all,0 to 0,C,medium,false,
Sports,The two sides of the tennis court are called the singles alleys.,False,True,,,A,medium,false,
Sports,"In tennis, is it a disadvantage to be tall when you volley?",Yes,No,,,B,medium,false,
Sports,"In tennis, what are the two shots that are the same movement?",Serve/Overhead,Volley/Forehand,Forehand/Backhand,Lob/Serve,A,medium,false,
Sports,It is obligatory to use one hand to make a backhand when you play tennis.,False,True,,,A,medium,false,
Sports,"When learning to play tennis, it is good to know how to rally before you learn how to do spins, power, and angle.",False,True,,,B,medium,false,
Sports,"Although he was never a great scorer, he was a team leader, who was considred the best defensive guard during his prime. A great athlete, he had tryouts for several football teams although basketball was his best sport. Who is this great point guard and former Celtics head coach?",John Havlichek,Jo-Jo White,K.C. Jones,Bob Cousy,C,medium,false,
Sports,"This New York-born point guard was a star at Holy Cross before starring with the Celtics. He was one of the first point guards to be able to penetrate the defense and then dish off to another player. After his  Celtics career, he became a college coach.",Jo-Jo White,K.C.Jones,Bill Sharman,Bob Cousy,D,medium,false,
Sports,This great point guard had the nickname Clyde when he played for the New York Knicks.,Walt Clyde Frazier,Richie Clyde Guerin,Jack Clyde Twyman,Jack Clyde Drexler,A,medium,false,
Sports,"This point guard played for Philadelphia in the NBA after his college career at West Texas State. Over  his 15 seasons, he averaged close to 7 assists per game, a great accomplishment for such a long career. After he retired as a player, he became Philadelphias head coach. Who is he?",Avery Johnson,George Karl,Mike Donleavy,Maurice Cheeks,D,medium,false,
Sports,"This point guard grew up in Kansas, where he went to school. Somehow, Red Auerbach got him into the Connecticut National Guard, to keep him from being  drafted. Who is he?",Dennis Johnson,Stefan Telfair,Nate Archibald,JoJo White,D,medium,false,
Sports,This backcourt  wonder and Basketball Hall of Famer was often billed as the worlds greatest dribbler. He was born in Oklahoma and attended Langston University.,John Stockton,Frank McGuire,DicK McGuire,Marques Haynes,D,medium,false,
Sports,"This point guard was a team leader for Seattle and the Celtics. After his college career at Pepperdine, he played in the NBA from 1976-1990. Although always a great leader, he never was a head coach. Who was he?",Hal Lear,Dennis Johnson,John Stockton,Hal Greer,B,medium,false,
Sports,"After graduating from the University of California at Berkley, this great point guard became the NBA rookie of the year for the 1994/1995 year. He has been in at least 8 All-Star games.",Steve Nash,Jason Kidd,Kobe Bryant,John Stockton,B,medium,false,
Sports,What year did Major League Baseball start giving out the Rookie of the Year Award?,1947,1945,1949,1951,A,medium,false,
Sports,Jim Rice won the Rookie of the Year Award in 1975.,True,False,,,B,medium,false,
Sports,Major League Baseball started giving Rookie of the Year Award in each league in what year?,1949,1947,1950,1948,A,medium,false,
Sports,Did Willie Mays ever win the Rookie of the Year Award?,No,Yes,,,B,medium,false,
Sports,What year did Thurman Munson win the Rookie of the Year Award?,1972,1970,1965,1968,B,medium,false,
Sports,Did Pete Rose ever win the Rookie of the Year Award?,Yes,No,,,A,medium,false,
Sports,Derek Jeter won the Rookie of the Year Award in 1997.,True,False,,,B,medium,false,
Sports,Did Fernando Valenzuela win the Rookie of the Year Award in 1981?,No,Yes,,,B,medium,false,
Sports,Frank Robinson won the Rookie of the Year Award while playing with which team?,Baltimore Orioles,CIncinnati Reds,Cleveland Indians,Houson Colt 45s,B,medium,false,
Sports,Willie McCovey won the Rookie of the Year Award while playing with the New York Giants.,False,True,,,A,medium,false,
Sports,"This Boston Red Sox Hall of Fame outfielder, who served twice in the military as a marine corps pilot, was a two-time MVP winner (1946 and 1949) and a two-time Triple Crown winner (1942 and 1947).",Carl Yastrzemski,Harry Hooper,Babe Ruth,Ted Williams,D,medium,false,
Sports,Which of the following players did not have his number retired by the Boston Red Sox?,Ted Williams,Carl Yastrzemski,Bobby Doerr,Luis Aparicio,D,medium,false,
Sports,"A 1930 Model A Ford Sport Coupe drives on the field as the crowd rises to sing their fight song that includes these lyrics:   If I had a son, Sir Ill tell you what hes do Hed yell:  To hell with Georgia Like his Daddy use to do! In what university stadium would you be sitting?",Florida State University,Georgia Tech,University of Alabama,Auburn University,B,medium,false,
Sports,"College bands brings out the school spirit in the fans and some bands are renowned in their own right.  But the most famous band member in college football is not a member of a drumline or a strutting majorette, hes a sousaphone player.  What universitys band is on the field when the sousaphone player dots the i?",Princeton,University of Iowa,Ohio State,University of Miami,C,medium,false,
Sports,Touchdown!  A Conestoga wagon pulled by two white ponies named Sooner and Boomer race around Owen Field.  Who has scored a touchdown?,Sanford,University of Colorado,University of Oklahoma,Texas A  M,C,medium,false,
Sports,"What university are you visiting when, at the end of the game, the fans begin to sing  Take Me Home, Country Roads",University of North Carolina,Virginia Tech,West Virginia University,University of Virginia,C,medium,false,
Sports,"Which university mascot made the April 28, 1997 cover of Sports Illustrated?",Handsome Dan,Uga,Smokey,Sue E Pig,B,medium,false,
Sports,One of college footballs greatest traditions is the Rose Bowl played on New Years Day. What university hosted the only Rose Bowl not played in Pasadena?,University of Washington,University of Oklahoma,Duke,Sanford,C,medium,false,
Sports,"This universitys symbol, a golden eagle, soared over the crowd to help begin the 2002 Winter Olympics at Salt Lake City, Utah.  This year War Eagle VII will soar above the stadium to the cry of War Eagle!  War Eagle!  What university is home to the War Eagle named Tiger?",Princeton,UCLA,Auburn,Brown,C,medium,false,
Sports,Several universities can be heard yelling Hold that tiger. Hold that tiger as their team rushes to the field.   But only one university has each player touch Howards Rock and run straight down a steep hill into the stadium know as  Death Valley.  What university would you be visiting when these Tigers take the field?,LSU,Auburn,Memphis,Clemson,D,medium,false,
Sports,Two universities are are almost always listed in the number one or number two spot when naming the best college fight song.  One song mentioned is Notre Dames Notre Dame Victory March.  The second fight song lyrics start: Send a volley cheer on high.  Shake down the thunder from the sky.  In which university stadium called the big house would you be sitting when the fans starting singing The Victors?,University of Texas,University of Michigan,Cornell,Ohio State,B,medium,false,
Sports,The Yankees won the 1947 World Series over the Dodgers.,True,False,,,A,medium,false,
Sports,In the 1949 World Series the Yankees beat the Dodgers in six games.,False,True,,,A,medium,false,
Sports,Babe Pinelli was the manager of the 1952 World Series-winning Yankees.,True,False,,,B,medium,false,
Sports,The Yankees won the World Series of 1953. It was their fifth straight World Series championship victory.,False,True,,,B,medium,false,
Sports,The Dodgers won the 1955 World Series over the Yankees in seven games.,True,False,,,A,medium,false,
Sports,The Dodgers beat the Yankees in 1956 to claim the World Series championship.,True,False,,,B,medium,false,
Sports,Which Dodger pitcher was named the 1963 World Series most valuable player?,Jerry Reuss,Don Drysdale,Johnny Podres,Sandy Koufax,D,medium,false,
Sports,"The 1977 Yankees beat the Dodgers in four games, all of which were decided by two runs or less.",True,False,,,B,medium,false,
Sports,The Yankees lost the first two games of the 1978 World Series. Then they bounced back to win the next four games.,True,False,,,A,medium,false,
Sports,Who was the manager of the 1981 World Series-winning team?,Bob Lemon,Walter Alston,Billy Martin,Tommy Lasorda,D,medium,false,
Sports,Where is race car driver Ryan Newman originally from?,"St. Louis, MO","South Bend, IN","Louisville, KY","Indianapolis, IN",B,medium,false,
Sports,Which university did NASCAR driver Ryan Newman graduate from?,Texas Tech,Notre Dame,Iowa,Purdue,D,medium,false,
Sports,Driver Ryan Newman has in fact never won a USAC championship.,True,False,,,B,medium,false,
Sports,Does NASCAR driver Ryan Newman have more than one ARCA victory?,Yes,No,,,A,medium,false,
Sports,In what year did Ryan Newman get his first NASCAR Busch Series victory?,2002,2000,1999,2001,D,medium,false,
Sports,What award did NASCAR driver Ryan Newman win in 2003?,Rookie of the Year,SPEED Channel American Driver of the Year,Winston cup,Most popular driver,B,medium,false,
Sports,How many wins did NASCAR driver Ryan Newman have in 2003?,8,5,1,3,A,medium,false,
Sports,At which track did Ryan Newman win his first Cup Series points race?,Michigan,New Hampshire,Pocono,Dover,B,medium,false,
Sports,How many players are allowed on the ice during an ice hockey game?,5,12,10,6,B,medium,false,
Sports,"In ice hockey, the goalie is the only player allowed to play with a broken stick.",True,False,,,A,medium,false,
Sports,The NHL and IIHF (International Ice Hockey Federation) use the same size ice rink.,False,True,,,A,medium,false,
Sports,Which professional wrestler had won more titles than any other wrestler until he became King of the Ring in 2006?,Bret Hart,Shawn Michaels,Sting,Booker T,D,medium,false,
Sports,Which of these wrestlers did not win an IWGP championship title in the 20th century?,El Samurai,Owen Hart,Chris Jericho,The Pegasus Kid,C,medium,false,
Sports,The members of which of these professional wrestling teams did not begin their career together as a tag team?,Lance Storm and Chris Jericho,Sting and Warrior,Rick Steiner and Scott Steiner,Curt Henning and Scott Hall,C,medium,false,
Sports,Which of these wrestlers was a member of the professional wrestling stable the Four Horsemen only for three weeks?,Sid Vicious,Curt Henning,Paul Roma,Lex Lugar,B,medium,false,
Sports,This tag team won their title match but Vince McMahon decided that the title reign had to be anulled and edited out of the broadcast.,The Rockers,The Killer Bees,Men On a Mission,Marty Jannety and 1-2-3 Kid,A,medium,false,
Sports,Which pay-per-view of the World Wrestling Federation was named The Night the Lights Went Out in Georgia?,King of the Ring,Judgement Day,Armageddon,No Way Out,B,medium,false,
Sports,"Which of these wrestlers became WWF Intercontinental Champion on April 12, 1999?",Hacksaw Jim Duggan,Bad News Allen,Vader,The Godfather,D,medium,false,
Sports,"Who has managed the wrestlers Chris Jericho, the Undertaker, Ice Train, Jazz, Sid Vicious and Too Cold Scorpio?",Stephen Pritchard,Michael Hayes,Paul Heyman,Teddy Long,D,medium,false,
Sports,What incredible event took place the same month Bob Backlund defeated Bret Hart to win the WWE Title in 1994?,Backlund had just recovered from hip surgery.,Rick Flair won his 9th world title.,Hogan won his first WCW title.,George Foreman became heavyweight boxing champion.,D,medium,false,
Sports,What year was the St. Louis Cardinals team established?,1882,1890,1900,1910,A,medium,false,
Sports,What was Bob Gibsons earned run average in 1968?,1.12,1.58,1,1.39,A,medium,false,
Sports,What nickname was applied to the St. Louis Cardinals team of the 1934?,Flyin Birds,Whiz Kids,Gashouse Gang,Cardiac Kids,C,medium,false,
Sports,Which player of the the St. Louis Cardinals set a major league record by hitting two grand slams in a single inning against the Los Angeles Dodgers?,Ken Boyer,Mike Shannon,Terry Pendleton,Fernando Tatis,D,medium,false,
Sports,In what year did the St. Louis Cardinals win the World Series after beating the Milwaukee Brewers?,1987,1968,1985,1982,D,medium,false,
Sports,When was the first Busch Stadium built?,1956,1960,1966,1970,C,medium,false,
Sports,What team did Ozzie Smith play for before joining the St. Louis Cardinals in 1982?,San Diego Padres,New York Mets,LA Dodgers,Oakland As,A,medium,false,
Sports,"What pitcher, who last played with the St. Louis Cardinals, died suddenly in his hotel room in Chicago in 2002?",Steve Carlton,John Tudor,Darryl Kile,Bob Tewksbury,C,medium,false,
Sports,What former Cardinal played against his old team in the 1985 World Series as a member of the Kansas City Royals?,Dane Iorg,Keith Hernandez,Ken Oberkfell,Terry Pendleton,A,medium,false,
Sports,Which of these baseball players has never played with the New York Mets?,Bobby Valentine,Fran Healy,Warren Spahn,Joe Torre,B,medium,false,
Sports,The New York Mets are the single oldest baseball team team without a no hitter.,True,False,,,B,medium,false,
Sports,Who started at third base for the New York Mets on Opening Day in 1962?,Ed Charles,Rod Kanehl,Elio Chacon,Don Zimmer,D,medium,false,
Sports,The New York  Mets lost to which team in the 1988 NLCS?,CIncinatti Reds,San Diego Padres,Atlanta Braves,Los Angeles Dodgers,D,medium,false,
Sports,"Jerry Koosman was traded from the Mets to the Twins and in return for Jerry Koosman, the Mets got Jesse Orosco.",False,True,,,B,medium,false,
Sports,How many years did John Franco spend with the New York Mets?,13,15,16,12,B,medium,false,
Sports,How many regular season games did the Chargers win in 2006?,10,12,13,14,D,medium,false,
