category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
Computer - Git Source Control,git push --delete origin feature deletes the feature branch on the origin remote.,True,False,,,A,medium,false,
Computer - Git Source Control,git push origin :oldbranch is an older syntax for deleting a remote branch.,True,False,,,A,hard,false,
Computer - Git Source Control,git clone normally creates a remote named origin for the source repository.,True,False,,,A,easy,false,
Computer - Git Source Control,git init creates repository metadata such as a .git directory in a normal repository.,True,False,,,A,easy,false,
Computer - Git Source Control,git archive includes the .git directory in the archive by default.,True,False,,,B,hard,false,
Computer - Git Source Control,git bundle can be used to transfer Git objects and refs through a single file.,True,False,,,A,hard,false,
Computer - Git Source Control,git gc may pack and prune unreachable objects according to Git housekeeping rules.,True,False,,,A,hard,false,
Computer - Git Source Control,git gc is guaranteed to immediately delete every commit not reachable from the current branch.,True,False,,,B,hard,false,
Computer - Git Source Control,Packfiles store Git objects in a compressed form.,True,False,,,A,hard,false,
Computer - Git Source Control,Commit IDs depend on commit content and metadata.,True,False,,,A,medium,false,
Computer - Git Source Control,An octopus merge can merge more than two heads.,True,False,,,A,hard,false,
Computer - Git Source Control,A squash merge records combined changes without preserving the branch commits as parents of the new commit.,True,False,,,A,hard,false,
Computer - Git Source Control,"ORIG_HEAD is often set before operations that move HEAD, making it useful for recovery.",True,False,,,A,hard,false,
Computer - Git Source Control,git checkout historically handled both branch switching and file restoration tasks.,True,False,,,A,medium,false,
Computer - Git Source Control,git switch is older than git checkout.,True,False,,,B,easy,false,
Computer - Git Source Control,"The default branch name is a convention/configuration, not a Git rule that must always be master.",True,False,,,A,easy,false,
Computer - Git Source Control,main and master are ordinary branch names from Git's perspective.,True,False,,,A,easy,false,
Computer - Git Source Control,A remote named origin is required by the Git file format.,True,False,,,B,easy,false,
Computer - Git Source Control,"A commit can be referenced by a branch name, tag name, or object ID.",True,False,,,A,easy,false,
Computer - Git Source Control,HEAD~3 means three first-parent steps before HEAD.,True,False,,,A,hard,false,
Computer - Git Source Control,HEAD^2 usually means the second parent of a merge commit.,True,False,,,A,hard,false,
Computer - Git Source Control,Two-dot and three-dot revision notation have different meanings in Git.,True,False,,,A,hard,false,
Computer - Git Source Control,git log A..B lists commits reachable from B that are not reachable from A.,True,False,,,A,hard,false,
Computer - Git Source Control,git diff A...B compares the merge base of A and B to B.,True,False,,,A,hard,false,
Computer - Git Source Control,git tag -d v1.0 deletes the remote tag from origin by default.,True,False,,,B,medium,false,
Computer - Git Source Control,git push origin :refs/tags/v1.0 can delete a remote tag by pushing an empty source to that tag ref.,True,False,,,A,hard,false,
Computer - Git Source Control,git ls-files shows files tracked in the index.,True,False,,,A,hard,false,
Computer - Git Source Control,git grep searches tracked content and specified trees for patterns.,True,False,,,A,medium,false,
Computer - Git Source Control,git show-ref displays refs stored in a repository.,True,False,,,A,hard,false,
Computer - Git Source Control,"Signed commits can help verify commit identity, depending on configured signing and trust.",True,False,,,A,hard,false,
Computer - Git Source Control,Creating a signed commit always requires contacting a hosting provider before the commit is made.,True,False,,,B,hard,false,
Computer - Git Source Control,"Git tracks a limited executable bit, but not every possible Unix permission bit.",True,False,,,A,hard,false,
