category_name,question_text,option_a,option_b,option_c,option_d,correct_answer,complexity,disabled,image_url
History,The First Triumvirate is the name historians give to the unofficial political alliance between what three man?,"Marcus Licinius Crassus, Gnaeus Pompeius Magnus and Gaius Julius Caesar","Gaius Julius Caesar, Anthony and Gnaeus Pompeius Magnus","Octavius, Lepidus and Anthony","Octavius, Lepidus and Gnaeus Pompeius Magnus",A,medium,false,
History,"Which temperature scale came first, Fahrenheit or Celsius?",They were developed at  the same time,They were developed so close together that no one knows,Fahrenheit,Celsius,C,medium,false,
History,In what year was slavery banned in the British colonies?,1802,1833,1864,1865,B,medium,false,
History,"Samuel Colt patented his revolver in this year, and later built the first industrialized firearm factory.",1855,1825,1845,1835,D,medium,false,
History,"Although it had been around for a long time, it was not until this person used chloroform, that it became a popular anesthetic.",Dr. Elizabeth Blackwell,Mary Todd Lincoln,Queen Victoria,Sarah Bernhard,C,medium,false,
History,"The first photograph is considered to be an image produced by the French inventor Nicéphore Niépce, in what year?",1865,1546,1837,1826,D,medium,false,
History,When was the first internal combustion engine to run on a mixture of explosive gas and air designed?,1876,1794,1859,1879,C,medium,false,
History,"The first Balfour Declaration, UKs committment to the establishment of a Jewish national home was issued in what year?",1947,1936,1905,1917,D,medium,false,
History,"Having been forgotten on the Treaty of Versailles and remaining legally at war, this country signed an official treaty with Germany, thus officially ending WW I .",Andorra,Spain,Portugal,Luxembourg,A,medium,false,
History,"What product was registered with the United States Patent and Trademark Office on October 27 in 1970, by the Van Brode Milling Company?",Velcro,Spork,Crazy Glue,Wonderball,B,medium,false,
History,"This engineer, architect and industrialist invented the rotary lathe, used in plywood manufacturing.",Thomas Edison,Alfred Nobel,Henry Ford,Immanuel Nobel,D,medium,false,
History,"This tool was originally made in Germany, but in 1896, after 5 years of hard work, Karl Elsener doubled its features.",The lawn sprinkler,The circular saw,The Swiss army knife,The electric chair,C,medium,false,
History,"This engineer, sometimes called The Father of Cool, invented the modern air conditioning system, soon after he graduated from Cornell University in 1901.",Willis Carrier,Thomas Adams,George Alcorn,Andrew Alford,A,medium,false,
History,"What object, often regarded as a symbol of American consumerism, was designed in 1957 by Don Featherstone, who was later awarded the Ig Nobel Prize, a parody of the Nobel Prize?",Velcro,The cordless router,The smiley face,The pink flamingo lawn ornament,D,medium,false,
History,Peter Lymburner Robertson received a patent in 1909 for the invention of what tool?,The electric chair,The automatic swimming pool filter,The swiveling lawn sprinkler,The square-headed screwdriver,D,medium,false,
History,"What device was invented in 1879 by James Ritty, the owner of a tavern in Dayton, Ohio?",The electric chair,The microwave oven,The jukebox,The cash register,D,medium,false,
History,"She was the first African American woman to get a patent. It was issued on July 14, 1885, for a cabinet bed.",Bessie Coleman,Rosemarry Donalds,Emily Edwards,Sarah Goode,D,medium,false,
History,"This American woman, who worked as a physical therapist, invented a device that could be used by veteran soldiers, who had lost their arms. It was an electrical apparatus that could deliver food through a tube.",Billie M. Merriwether,Barbara Carruthers,Bessie Blount Griffin,Bethany Alcott,C,medium,false,
History,"He was the inventor of condensed milk. In 1874 he died in Texas, in a county which was posthumously named after him.",Immanuel Nobel,Jack Johnson,Karl K. Schumlegel,Gail Borden,D,medium,false,
History,What was the real name of General Stonewall Jackson?,Robert Edward Jackson,Thomas Jonathan Jackson,Henry David Jackson,Nathan Bedford Jackson,B,medium,false,
History,"Before the Civil War, Stonewall Jackson  was a professor of artillery and natural philosophy at which institute of higher learning?",West Point,Sandhurst,Virginia Military Institute,The Citadel,C,medium,false,
History,General Jackson acquired his nickname of Stonewall at which Civil War battle?,Seven Pines,Chancellorsville,Fair Oaks,Bull Run,D,medium,false,
History,Which general gave Stonewall Jackson his nickname?,Robert E. Lee,Pierre G. Beauregard,Joseph Johnston,Barnard E. Bee,D,medium,false,
History,"During the early months of 1862, General Stonewall Jackson led a successful campaign in which region?",Red River Valley,The Shenandoah Valley,Tennessee Valley,The Peninsula,B,medium,false,
History,Stonewall Jackson was wounded by his own men at which battle?,Gettysburg,Wilsons Creek,Chancellorsville,New Market,C,medium,false,
History,Stonewall Jacksons mortal wound necessitated the amputation of which limb?,right leg,right arm,left arm,left leg,C,medium,false,
History,Where was Stonewall Jacksons body buried?,West Point cemetery,"Lexington, VA",The Chancellorsville battlefield,Hollywood Cemetery in Richmond,B,medium,false,
History,General Stonewall Jackson did not participate at which of these battles?,White Oak Swamp,Fredericksburg,Cross Keys,Gettysburg,D,medium,false,
History,General Stonewall Jackson was a graduate of the Virginia Military Institute.,True,False,,,B,medium,false,
History,The first evidence of human existence in Europe dates back to approximately how many years ago?,50 000,100 000,10 000,35 000,D,medium,false,
History,Homer set his epics in the last phase of the Bronze Age in ancient Greece. What is this phase called?,Archaic Greece,Hellenistic Greece,Mycenaean Greece,Classical Greece,C,medium,false,
History,Alexander the Great is a son of this European ruler.,Demetrius II,Amyntas IV,Theodosius I,Philip II,D,medium,false,
History,"The First Triumvirate was a secret pact in Ancient Rome aimed at controlling the Republic. It was formed in the mid-1st century BC by three great men - Pompey, Crassus, and who else?",Julius Caesar,Julio-Claudian,Octavian,Mark Antony,A,medium,false,
History,Under what ruler was Christianity officially acknowledged in the Roman Empire?,Nero,Diocletian,Julian,Constantine I,D,medium,false,
History,"In 395 the Roman Empire was divided into two: the Western Roman Empire centered around Ravenna, and the Eastern Roman Empire centered around Constantinople. Who was the last emperor of a united Roman Empire?",Constantine II,Romulus Augustus,Marcus Aurelius,Theodosius I,D,medium,false,
History,The Roman empire was revived when Pope Leo III crowned a king of the Franks as Imperator Augustus on 25 December 800. Under what name is this king known?,William the Conqueror,Louis the Pious,Charlemagne,Alexander the Great,C,medium,false,
History,"The Black Death, one of the deadliest infectious diseases in history,  took the lives of between 25-50 million people in Europe. What writer depicts the lives of people at that time?",Giovanni Boccaccio in The Decameron,Dante in Divine Comedy,Erasmus in In Praise of Folly,Sir Thomas More in Utopia,A,medium,false,
History,Who started the movement of Protestant Reformation in Europe?,Martin Luther,John Calvin,Erasmus,Ulrich Zwingli,A,medium,false,
History,In what country did the Industrial Revolution start?,Germany,Italy,Great Britain,France,C,medium,false,
History,What did Joseph Woodland and  Bernard Silver patent in 1952?,the velcro,the Univac computer,the barcode,Silly Putty,C,medium,false,
History,"In the early 1950s, which of the following became the third country to have an atomic bomb?",England,France,Russia(the USSR),The Peoples Republic of China,A,medium,false,
History,Which event did not occur in the same year as the other three?,UNIVAC becomes the first mass-produced computer.,Color Television is introduced.,Theodore Geisel writes Cat in the Hat.,Atomic power is introduced.,C,medium,false,
History,Which event did not occur in the 1950s?,TANG breakfast drink is introduced.,Bobby Fisher becomes the World Champion in chess.,The Frisbee is successfully marketed in the USA.,The first successful test of a hydrogen bomb was done at Enewetak,B,medium,false,
History,In 1957 Jimmy Hoffa became president of which union?,American Brotherhood of Coal Miners,The AFL-CIO,United Federation of Teachers,International Brotherhood of Teamsters,D,medium,false,
History,Which US space ship discovered the Van Allen Radiation Belt in 1958?,Explorer I,Telstar I,Titan I,Apollo I,A,medium,false,
History,What was Elvis Presleys first motion picture?,Love Me Tender,Giant,Viva Las Vegas,Jailhouse Rock,A,medium,false,
History,"In the 1958 NFL Championship Game, the Colts played against the Giants. Which statement is untrue about the game?",The game was the first NFL Championship to go into sudden-death overtime.,Mel Triplett scored a 1 yard TD run.,"The Giants quarterback, Y.A.Tittle, threw a TD pass to Frank Gifford for the Giants first score.",The game was won by the Baltimore Colts on a 2 yard run by Alan Ameche.,C,medium,false,
History,The Boston Celtics were the dominant professional basketball team in the 1950s. Which one of these  never played for the Celtics in the 1950s?,Jack Nichols,K.C. Jones,Frank Ramsey,Walter Dukes,D,medium,false,
History,On which show did Elvis Presley make his first TV appearance?,The Dorsey Brothers Stage Show,Milton Berles Texaco Star Theater,The Ed Sullivan Show,The Steve Allen Tonight Show,A,medium,false,
History,"Which one of these was not part of the Million Dollar Quartet, formed in 1956 by Sun Records?",Carl Perkins,Jerry Lee Lewis,Johnny Cash,Willie Nelson,D,medium,false,
History,"What society, that inhabited southern Mesopotamia, is widely regarded as the earliest civilization on Earth?",Minoan,Zapotec,Phoenicia,Sumer,D,medium,false,
History,The Rosetta stone helped scientists to decipher the alphabet of this ancient civilization.,Ancient China,Ancient Rome,Ancient Greece,Ancient Egypt,D,medium,false,
History,On what Mediterranean island did the Minoan civilization arise?,Cyprus,Corsica,Crete,Corfu,C,medium,false,
History,"What was the predominating religion in the Achaemenid Empire, one of the first Persian empires?",Rastafarianism,Zoroastrianism,Hinduism,Shamanism,B,medium,false,
History,Which was the largest empire in pre-Columbian America?,Maya,Toltec,Inca,Zapotec,C,medium,false,
History,This civilization arose in Central Mexico and its members spoke the Nahuatl language .,Olmec,Norte Chico,Toltec,Aztec,D,medium,false,
History,"Harappan was the mature phase of this civilization that flourished in the river valleys in Sindh province of Pakistan, extending westward into Balochistan province, and in West India.",Indus Valley Civilization,Ancient China,Mali Empire,Canaan,A,medium,false,
History,"According to legend, Ancient Rome was founded by the brothers Romulus and Remus who were raised by what animal?",Monkey,Wolf,Bear,Tiger,B,medium,false,
History,Four colossal statues guard the temple Abu Simbel of what Egyptian pharaoh?,Nebhepetre Mentuhotep II,Mentuhotep II,Tutankhamun,Ramesses II,D,medium,false,
History,What was the first civilization to make use of the alphabet that is believed to be the ancestor of all modern alphabets?,Indus Valley Civilization,Sumer,Arab,Phoenicia,D,medium,false,
History,The country of Russia was named for the Vikings.,True,False,,,A,medium,false,
History,The Vikings adopted Christianity around 1000 AD.,False,True,,,B,medium,false,
History,Women could also be Vikings.,True,False,,,B,medium,false,
History,Vikings never plundered religious or holy sites.,False,True,,,A,medium,false,
History,"In the age of the Vikings, Viking ships were the most technologically advanced.",True,False,,,A,medium,false,
History,In Viking culture all men were expected to carry weapons.,True,False,,,A,medium,false,
History,Loki was the Viking God of lies.,True,False,,,B,medium,false,
History,The first recorded Viking raid in Britain was in 763.,True,False,,,B,medium,false,
History,Leif Eriksson also known as Leif the Lucky is thought to have been the first European to land in North America.,True,False,,,A,medium,false,
History,The father of all Norse or Viking gods was Thor the God of Thunder.,False,True,,,A,medium,false,
History,"WWII began on September 1, 1939, when Germany invaded this country.",France,Austria,Russia,Poland,D,medium,false,
History,"The first underground metro in North America, the Boston subway, was opened on September 1 of  this year.",1911,1906,1916,1897,D,medium,false,
History,"On September  1, 1983 Korean Air Flight KAL-007 was shot down after entering Soviet airspace (this is true).   Some of the passengers and crew survived the crash.",True,False,,,B,medium,false,
History,"On September 1, 1979, Pioneer 11 became the first spacecraft to visit Mercury.",False,True,,,A,medium,false,
History,"On September 1, 1957, this Grammy Award - winning singer was born.  She began her career as lead singer for the Miami Sound Machine.",Mary J. Blige,Gloria Estefan,Aaliyah,Toni Basil,B,medium,false,
History,"The passenger pigeon was one of the most common birds in the world- it is estimated that there were about five billion in the United States alone. The last passenger pigeon died on September 1, 1914 in this zoo.",The Giza Zoo,The Kabul Zoo,The Philadelphia Zoo,The Cincinnati Zoo,D,medium,false,
History,"On September 1, 1985, at a depth of 2 miles (3,8 km), south-east of Newfoundland, the wreck of the Titanic was discovered. Jean-Louis Michel was one of the two people who led the expedition. He was the other one.",Evan Forde,Dr. Robert Ballard,Jacques-Yves Cousteau,Charles David Keeling,B,medium,false,
History,Moammar Qaddafi and a group of officers staged a coup detat against King Idris on 1st of  September 1969 (this is true). The coup was unsuccessful and Qaddafi was sent to prison.,True,False,,,B,medium,false,
History,"On September 1, 2004, in a small Russian town, armed terrorists took hundreds of schoolchildren and adults hostage. What was the name of the town?",Chita,Beslan,Rostov,Kirishi,B,medium,false,
History,"The first Crusade was initiated by Emperor Alexius I, when he appealed to Pope Urban II for help in defending against the Muslims.   Alexius I was the ruler of this great empire.",The Holy Roman Empire,The Byzantine Empire,The Chinese Empire,The Western Roman Empire,B,medium,false,
History,"The Kingdom of Jerusalem was established after the first Crusade.  Godfrey of Bouillon was chosen to be King, but he refused the title and took this one instead.",Slayer of the Muslims,Defender of the Holy City,Defender of the Holy Land,Defender of the Holy Sepulchre,D,medium,false,
History,"The second Crusade, launched in 1145, was the most successful of all Crusades.",True,False,,,B,medium,false,
History,The Fourth Crusade (1202–1204) was called upon by Pope Innocent II and was originally intended to retake Jerusalem by conquering this country.,Bulgaria,Turkey,Egypt,The Byzantine Empire,C,medium,false,
History,One of the most brutal crusades was the Albigensian Crusade (this is true). The aim of this crusade was to eliminate the religion of the Cathars.,True,False,,,A,medium,false,
History,Jews saw the Crusades as great help and welcomed knights as heroes.,False,True,,,A,medium,false,
History,"The crusaders considered themselves sort of pilgrims and so, before joining a Crusade, they swore a vow to do this.",Not to steal any gold,To successfully reach Jerusalem,To preach Christianity to Muslim prisoners,To kill at least ten Muslims,B,medium,false,
History,"The military power of the Teutonic Order was broken after the Battle of Grunwald, after a defeat by these two countries.",Poland and Estonia,Poland and Lithuania,Poland and Switzerland,Poland and Turkey,B,medium,false,
History,This largest Christian military order was established in the aftermath of the First Crusade and is widely known as this.,The Knights of St. John,The Knights Templar,The Order of Aviz,Ordo Draconis,B,medium,false,
History,All of the Crusades were called upon by Popes.,True,False,,,B,medium,false,
History,"NASA was established in this year, on July 29.",1952,1949,1958,1962,C,medium,false,
History,"The four events in this question took place on  February 4. However, one of the pairs (event - the year in which it happened) is wrong.",First U.S. helicopter was shot down in Vietnam - 1962,Bank of the U.S. Shut Down - 1841,Patty Hearst was kidnapped - 1976,The Yalta Conference commenced - 1945,C,medium,false,
History,One of these events did not take place on March 19.,Nevada legalized gambling,Americas first recorded bank robbery took place,General Fromm was executed for plot against Hitler,Indira Gandhi led India,D,medium,false,
History,The mass suicide in Jonestown took place on this day in 1978.,November 18,October 13,November 13,October 18,A,medium,false,
History,One of these events did not take place during December.,Napoleon died in exile,Bush ordered US troops to Somalia,Irish free state was declared,The Prohibition in the US ended,A,medium,false,
History,One of these events did not take place on a summer day.,Admiral Nelson was buried at St. Pauls Cathedral,President Adams settled in a new capital,Donald Duck debuted,The 1936 Summer Olympics,A,medium,false,
History,1783 Treaty of Paris was signed on this day.,November 5,December 6,October 4,September 3,D,medium,false,
History,"The Treaty of Brest-Litovsk was signed on March 3, 1918.",True,False,,,A,medium,false,
History,Magellan set out on his voyage around the world on this day.,"March 3, 1522","October 12, 1512","January 21, 1532","September 20, 1519",D,medium,false,
History,"In 1799, Napoleon began his campaign to conquer the Ottoman Empire, but was eventually defeated at this city.",Alexandria,Acco,Bagdhad,Istanbul,B,medium,false,
History,The English Navigation Acts were a series of laws which restricted foreign shipping. Resentment against the Navigation Acts was a cause for which war?,The English Civil War,The Anglo-Dutch Wars,The Boer War,The Anglo-Berber War,B,medium,false,
History,What precipitated the 1969 six-day war between El Salvador and Honduras?,Import tariffs on Honduran goods exported into El Salvador,Import tariffs on Salvadoran goods exported into Honduras,A soccer game,Control over the oil reserves in the Gulf of Fonseca,C,medium,false,
History,"In the Battle of Gaugamela, 331 B.C. , Alexander the Great of Macedonia defeated which king?",Cyrus the Great,Leonidas of Sparta,Marcellus Germanicus,Darius III,D,medium,false,
History,"F. D. Toussaint Louverture, a freed self-educated slave, was one of the leaders of which uprising?",Sandanista Uprising,Rebellion of Martinique,Haitian Revolt,Revolution of  Devils Island,C,medium,false,
History,"What conflict was initiated by a self-proclaimed mystic, named Hong Xiuquan, who claimed that he was the new Messiah?",Taiping Rebellion,Turko-Russian War,Opium Wars,Boxer Revolution,A,medium,false,
History,"In this 751 A.D. military conflict between Islamic forces and Chinese forces, the Chinese were completely defeated.",Talas War,Sino-Turkish War,Opium War,Boxer Revolution,A,medium,false,
History,"This conflict, which lasted from 1839 to 1842, is regarded as a trade-inspired war between Great Britain and the Qing Empire in China.",The War of the Roses,The First Opium War,The Shanghai Revolution,Boxer Rebellion,B,medium,false,
History,"The Great Northern War was the war fought between a coalition of Russia, Denmark-Norway and Saxony-Poland one side and Sweden on the other side. The coalition attacked Sweden in what year?",1942,1700,1917,1864,B,medium,false,
History,"The Battle of Crécy, which took place on 26 August 1346, was one of the most important battles of a war conflict between which two countries?",France and England,France and Flanders,France and Spain,France and Prussia,A,medium,false,
History,"In this film, the Vietnam War veteran, played by Roy Scheider experienced a war flashback, involving the execution of an enemy soldier.",Blue Thunder,Blackhawk Down,Jaws II,A Bridge  Too Far,A,medium,false,
History,"What was the name of the 1989 film, directed by Brian De Palma, in which a Vietnamese girl is kidnapped, raped and murdered by US troops?",Platoon,The Village,Apocalypse Now,Casualties of War,D,medium,false,
History,In this movie the main character experiences a flashback in which he is tied in a crucifying position and being slowly slashed with a large knife.,First Blood,Uncommon Valor,Iron Eagle,Rambo III,A,medium,false,
History,"Which country occupied Vietnam from the end of WW II to 1954, setting the scene for a civil war between North and South Vietnam?",India,Holland,China,France,D,medium,false,
History,The Henry House can be found on which Civil war battlefield?,South Mountain,Petersburg,Cedar Creek,Bull Run,D,medium,false,
History,Elkhorn Tavern is located on which battlefield?,Pea Ridge,Chickamauga,Franklin,Wilsons Creek,A,medium,false,
History,Hornets Nest is associated with which battlefield?,Shiloh,Corinth,Chattanooga,Iuka,A,medium,false,
History,The Burnside Bridge is related to which Civil War battlefield?,Glorietta Pass,Chantilly,Cheat Mountain,Antietam,D,medium,false,
History,"The Maryes Heights are a landmark, found on which battlefield?",Cold Harbor,Chancellorsville,Fair Oaks,Fredericksburg,D,medium,false,
History,On which battlefield was Lookout Mountain a dominant feature?,Chattanooga,Peachtree Creek,Mechanicsville,Seven Pines,A,medium,false,
History,"Farmland, owned by the McPherson family, the Cordori family, the Spangler family, the Culp family, and the Rose family is part of which battlefield?",Cedar Mountain,Gettysburg,Franklin,Bull Run,B,medium,false,
History,Where was the Mule Shoe located?,The WIlderness,Murfreesboro,Spotsylvania,Appomattox,C,medium,false,
History,"The Crater is a famous landmark, located on which battlefield?",Fair Oaks,Petersburg,Seven Pines,Red River,B,medium,false,
History,Where is the Field of Lost Shoes located?,Lynchburg,McDowell,Kernstown,New Market,D,medium,false,
History,On what date did the Mayflower leave port?,September 13,September 20,September 16,September 6,D,medium,false,
History,Before its trans-Atlantic voyage the Mayflower was a merchant ship travelling between England and other European countries. What was its primary cargo?,rum,wine,livestock,guns,B,medium,false,
History,It is estimated that the crew of the Mayflower consisted of how many people?,25-30,10-20,30-50,5-10,A,medium,false,
History,What is the Mayflowers estimated length?,80-100 feet,90-110 feet,115-130 feet,100-125 feet,B,medium,false,
History,How wide was the Mayflower estimated to be?,40 feet,25 feet,20 feet,35 feet,B,medium,false,
History,How many days did it take the Mayflower to make the crossing from England to America?,66 days,80 days,77 days,70 days,A,medium,false,
History,How many passengers were aboard the Mayflower when it crossed the Atlantic?,93,100,102,90,C,medium,false,
History,Where did the pilgrims aboard the Mayflower intend to settle?,in Virginia,in Pennsylvania,in Ohio,in New York,A,medium,false,
History,The Mayflower returned to England in 1621.,True,False,,,A,medium,false,
History,In the 1982 film Airplane 2: The Sequel the space shuttle was called the Mayflower 1.,True,False,,,A,medium,false,
History,"After the Romans left in 412-413 AD present-day Netherlands was populated by the Franks, Saxons and what other tribe?",Jutes,Goths,Angles,Frisians,D,medium,false,
History,"According to a legend, what preacher was killed by pagans at the northern city of Dokkum in 754?",Clovis,Patrick (Patricius),Radboud,Bonifatius,D,medium,false,
History,"In 1596, navigator Cornelis de Houtman set  foot on the shore of  what future colonial possession?",Dutch East Indies (Indonesia),New Netherlands (North America),Ceylon (Shri Lanka),Surinam (Dutch Guyana),A,medium,false,
History,What Dutch city was repeatedly plundered by the Vikings?,Dorestad,Roodeschool,Elburg,Goes,A,medium,false,
History,Dutch independence from Spain (1648) was recognized in this Treaty.,Treaty of Soissons,Treaty of Antwerp,Treaty of Beijing,Treaty of Munster,D,medium,false,
History,The first Dutch railway opened in this year -- the same year Belgian independence was recognized by the Dutch.,1839,1870,1802,1895,A,medium,false,
History,What Liberal statesman was Prime Minister of the Netherlands in the mid 19th century?  He drafted constitutional changes following the Paris Revolution of 1848.,Anton Adriaan Mussert,Johan Rudolf Thorbecke,Henri Gerard Winkelman,Pieter Jelles Troelstra,B,medium,false,
History,"Who was the second wife (1879) of King William the Third of Netherlands? Her only daughter, Wilhelmina ascended the throne on September 6th, 1898 at the age of eighteen.",Emma,Constance,Valerie,Odette,A,medium,false,
History,"What was the nickname of William, Prince of Orange, Count of Nassau (Willem, Prins van Oranje, Graaf van Nassau), killed in 1584 in the city of Delft?",The Conqueror,The Wealthy,The Bold,The Silent,D,medium,false,
History,"Most people thought a flight to the Moon would be impossible. Many developments had to take place, before it could even be seriously considered. One such development was the launch of the first artificial satellite in space, by the Soviet Union. What was the satellites name?",Sputnik One,Vostok One,Luna One,Spusk One,A,medium,false,
History,"This was the second NASA space project. It helped develop the techniques, that made the famous Apollo missions possible. This spacecraft, the most sophisticated of its time, was launched by a converted Titan 2 rocket.",Voyager,Gemini,Atlas,Mercury,B,medium,false,
History,Luna 1 was the first spacecraft to land on the Moon.,False,True,,,A,medium,false,
History,"President Kennedy once said I believe this nation should commit itself to achieving the goal, before this decade is out, of landing a man on the moon and returning him safely to the Earth. This was the goal of the Apollo project. Which one of these rockets was used to launch the Apollo spacecraft?",Titan,Atlas,Saturn,Ariane,C,medium,false,
History,"The project of the Soviet Union, that aimed at the Moon, was the Luna programme. Although all of the Luna missions were unmanned, they were pioneers in many space explorations. Which one of these missions was the first to take pictures of the far side of the Moon?",Luna 9,Luna 2,Luna 3,Luna 12,C,medium,false,
History,"Neil Armstrong, Edwin Aldrin and Bill Anders were the three astronauts on Apollo 11.",True,False,,,B,medium,false,
History,"On October 24, 1960 a rocket exploded on a launchpad at Baikonur Cosmodrome and caused the death of over 100 military personnel, engineers, and technicians.  While once thought to have been space related, it later became known that the accident was connected with the development of a new Intercontinental Ballistic Missile. The incident was covered up by the Soviet government and did not emerge until the 1990s.   What is this incident known as?",R-16 conspiracy,Korolev disaster,Yangel incident,Nedelin catastrophe,D,medium,false,
History,"The Apollo project suffered some serious setbacks. Apollo 13 was supposed to be the third manned mission to land on the Moon. However, when the spacecraft was 321,860 km (199,994.5 miles) away from the Earth, an accident took place. The mission was canceled and the crew returned to Earth, proving that the spacecraft was capable of dealing with major crisis. What was the cause of this accident.",Problem with the main engine,Meteoroid impact,Explosion of one of the oxygen tanks,Problem with the auxiliary thrusters,C,medium,false,
History,The mission of Luna 24 was to collect soil samples from the Moon.,True,False,,,A,medium,false,
History,This was the first joint flight of the two rivals in the race to the Moon. It was also the first international manned spaceflight. A Soviet and an American spacecraft were joined to test the compatibility of their rendezvous and docking systems.,Apollo-Soyuz,Apollo-Luna,Mercury-Salyut,Gemini-Voskhod,A,medium,false,
History,Napoleon started his military career in the cavalry.,False,True,,,A,medium,false,
History,This was Napoleons perfect battle.,Friedland,Jena,Waterloo,Austerlitz,D,medium,false,
History,Napoleon Bonaparte usually wore a uniform of the following rank.,King,Colonel,General,Marshal,B,medium,false,
History,Napoleon Bonaparte had no children to succeed him.,True,False,,,B,medium,false,
History,"Napoleon Bonapartes body still lies in Saint Helena, where he was buried.",True,False,,,B,medium,false,
History,This Mameluke was Napoleons constant attendant.,Roustam,Tommy,Karageorgio,Maltesta,A,medium,false,
History,"In 79 BC, a major cloud appeared over mount Vesuvius. The eruption that would follow, would forever be linked to the demise of Pompeji. However, this was not the only city buried beneath ash and mud. What other town was devastated by the eruption?",Herculaneum,Napoli,Misenum,Stabiae,A,medium,false,
History,"This 1755 disaster was widely believed to be Gods wrath. After this disaster, the Inquisition came down even harder on the non-believers. In Spain and Portugal non-Catholics were forced to baptize, in England and Sweden official days of fasting were proclaimed. Voltaire mentioned this disaster in his Novel Candide.",The Lisbon Earthquake,The Black Plague,The fall of Constantinople,Famine due to poor harvests,A,medium,false,
History,"This disaster, which took place in 1883, caused a tsunami with up to 50 m high waves. It struck the coasts of Java and Sumatra, flooding approximately 300 towns and killing 36.000 people. What was the direct cause?",The Explosion of Krakatau,Earth/Sea Quake,Extreme tides,Nucleair testing,A,medium,false,
History,The famous rhyme I had a little bird. Its name was Enza. I opened the window. And In-flew-Enza refers to what disaster?,The Sleeping Disease,Ebola,The Spanish Flu,The Bird flu,C,medium,false,
History,"In the year 1770, the worst ever famine in history struck this region, considered to be one of the most densely populated areas on Earth.",Indonesia,Bengal,China,India,B,medium,false,
History,In 1931 a big flood hit this country/area causing the deaths of approximately 850.000 - 4.000.000 people.,The flooding of the Volga - Russia,Tsunami - Indonesia,The flooding of the Nile - Egypt,The Yellow River flooding - China,D,medium,false,
History,"In 1991, a cyclone, unofficially known as Cyclone Gorky, struck this country leaving at least 138.000 people dead.",China,Bangladesh,Srilanka,Indonesia,B,medium,false,
History,What caused the Queen of the Sea train disaster which killed 1700 passengers?,"Two trains collided on the Tokaido Main Line in Yokohama, Japan.",After the 2004 Earthquake and subsequent Tsunami this train was washed away from a Srilankan coastal track.,The brakes on an overfilled troop train returning from the front in 1917could not take the weight of the many wagons.,"A cyclone hit the train in Bihar, India, while it was crossing a bridge. It derailed and plunged into the river below.",B,medium,false,
History,General Ishii Shiros name is often connected with his experiments with germs and bio-weapons. Which one of the following is the correct name of the headquarters of the Japanese Biological Warfare Unit 731 during World War II?,Pangfen,Pingfen,Pingfan,Pangfan,C,medium,false,
History,General Dwight Eisenhower headed an operation whose aim was to gain control of Morocco and Algiers. What was the name of the operation?,Operation Torchlight,Operation Torch,Operation Lantern,Operation Cresset,B,medium,false,
History,"Hitler promoted General Friedrich Paulus in February 1943, in an attempt to lift his spirits. What was his promotion?",Senior Marshal,Senior Field Marshal,Field Marshal,Marshal,C,medium,false,
History,General Erwin Rommel led German forces during World War II. Which of the following countries was his battlefield?,Libya,All of these countries,France,Poland,B,medium,false,
History,The following words belong to which famous World War II general: Crete was the grave of the German parachutists.”?,General Henri Giraud,General Friedrich Paulus,General Kurt Student,General Erwin Rommel,C,medium,false,
History,General Jacques Leclercs division received the surrender of the German forces at the Gare Montparnasse and liberated Paris on what date?,25 August 1944,11 August 1944,19 August 1944,15 August 1944,A,medium,false,
History,Which of the following names is a name of a French general during World War II?,Henri Giraud,Arnaud Giraud,Jean Giraud,Oliver Giraud,A,medium,false,
History,"The Army Corps of Polish general Franciszek Kleeberg, that was named Samodzielna Grupa Operacyjna Polesie, capitulated after the Battle of Kock. What is the exact date of this event?","6 November, 1940","6 October, 1939","16 October, 1939","26 October, 1941",B,medium,false,
History,"In 1943, General Friedrich Paulus was in charge of the German forces in which area?",Egypt,Caucasus,the Netherlands,Paris,B,medium,false,
History,"US General Patton, leader of the Third Army was famous for which of the following?",his battle diaries,his peevish temper,his war journals,his reckless sense of humour,D,medium,false,
History,Which of the following combinations (astronaut - spacecraft - launch date - landing site) correctly presents the voyage of the first man to travel in space?,Yuri Gagarin - Vostok 6 - 1961 - Karaganda region,Gherman Titov - Vostok 1 - 1962 - Karaganda region,Yuri Gagarin - Vostok 1 - 1961 - Kazakhstan,Gherman Titov - Vostok 6 - 1962 - Kazakhstan,C,medium,false,
History,"Valentina Tereshkova was the first woman to fly in space. Her mission took place on June 16, 1963. How long was her flight?","3 days, 11 hours, 50 minutes","4 days, 22 hours, 10 minutes","1 days, 22 hours, 50 minutes","2 days, 22 hours, 50 minutes",D,medium,false,
History,The  first space tourist was this businessman.,Toyohiro Akiyama,Mark Shuttleworth,Dennis Tito,Lance Bass,C,medium,false,
History,The first animal launched into space was one of these.,Monkey,Mouse,Guinea pig,Dog,B,medium,false,
History,How many miles represent a light year?,Nearly six trillion,Nearly six million,Nearly two trillion,Nearly two million,A,medium,false,
History,"The roots of the word knight are connected to cniht, an Old English word meaning this.",Hangman,Stable-lad,Page boy,Prison-breaker,C,medium,false,
History,"Name the tax, which knights had to pay in order to avoid going to war.",The tax of scutage,The tax of war,The tax of freedom,The tax of chivalry,A,medium,false,
